source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.8718298205729198,0.7334919780460287,0.2589791526162826,0.13833784252689107,True
hpo_round_1,0.8718298205729198,0.7334919780460287,0.2589791526162826,0.13833784252689107,False
hpo_round_2,0.8718298205729198,0.7334919780460287,0.2589791526162826,0.13833784252689107,False
hpo_round_3,0.8718298205729198,0.7334919780460287,0.2589791526162826,0.13833784252689107,False
