fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.895965166908563,0.8920603015075378,0.25377155080899055,0.29312113536898005,0.2000000000000001,0.22400000000000003
2,0.8856487357219563,0.22595744680851104,0.2847083130669209,0.4264973622427222,0.2364705882352942,0.4249999999999998
3,0.855853897162735,0.7622966507177034,0.3029268985784408,0.352420203734122,0.2470588235294119,0.3400000000000001
4,0.8925675675675677,0.8772267920094008,0.2735388992662006,0.2555386467836126,0.2352941176470588,0.22499999999999964
5,0.829113735503777,0.9099186991869913,0.3333960725270629,0.23537204591879718,0.26588235294117657,0.21000000000000052
