compound_id,split,leverage,standardized_residual,h_star,applicability_domain,in_domain
compound_79,train,0.016283202590553915,-1.7352216310927373,0.0784313725490196,in_domain,True
compound_67,train,0.018520401004587995,-2.2179022457598916,0.0784313725490196,in_domain,True
compound_38,train,0.031202498215675063,-1.1836300104322224,0.0784313725490196,in_domain,True
compound_20,train,0.007174220302003738,-1.114415431725234,0.0784313725490196,in_domain,True
compound_2,train,0.007173636282230034,-0.836949971470027,0.0784313725490196,in_domain,True
compound_80,train,0.007174501468792531,-0.46993056069481415,0.0784313725490196,in_domain,True
compound_50,train,0.017120444833093756,-0.25925109743757796,0.0784313725490196,in_domain,True
compound_137,train,0.010154414137927444,-1.2312909264716834,0.0784313725490196,in_domain,True
compound_63,train,0.0253126569249601,-0.9164860224403376,0.0784313725490196,in_domain,True
compound_7,train,0.0182956749676371,-0.21584019938889756,0.0784313725490196,in_domain,True
compound_76,train,0.016473179031781325,-0.20157228184842152,0.0784313725490196,in_domain,True
compound_31,train,0.008010043795049906,-0.7634853747722596,0.0784313725490196,in_domain,True
compound_101,train,0.007174444074300879,-0.34850147524395764,0.0784313725490196,in_domain,True
compound_18,train,0.01972044367549078,-0.16878642877669045,0.0784313725490196,in_domain,True
compound_121,train,0.025337101410164257,-1.9513654031952612,0.0784313725490196,in_domain,True
compound_128,train,0.029722413298160208,-0.7862533282942951,0.0784313725490196,in_domain,True
compound_10,train,0.018024405448245084,-0.6560206341482514,0.0784313725490196,in_domain,True
compound_72,train,0.015260285025054849,-0.8445392893107061,0.0784313725490196,in_domain,True
compound_14,train,0.025312581606243986,-0.7616639384904964,0.0784313725490196,in_domain,True
compound_51,train,0.02531814791563683,-0.6578420704300142,0.0784313725490196,in_domain,True
compound_59,train,0.010722704879757702,-0.9101109954541681,0.0784313725490196,in_domain,True
compound_77,train,0.01580682316205948,-0.4936092323577305,0.0784313725490196,in_domain,True
compound_47,train,0.01711534614026157,0.1004825682105836,0.0784313725490196,in_domain,True
compound_160,train,0.008663619236893964,-0.4763055876809841,0.0784313725490196,in_domain,True
compound_183,train,0.012986817950387008,-0.5710202743326516,0.0784313725490196,in_domain,True
compound_48,train,0.02531575977403213,-0.7820033103035149,0.0784313725490196,in_domain,True
compound_127,train,0.025314801031389597,-1.0625044976949924,0.0784313725490196,in_domain,True
compound_168,train,0.008475414417790934,-0.3548765022301276,0.0784313725490196,in_domain,True
compound_9,train,0.018076689516903492,-0.31905492202212515,0.0784313725490196,in_domain,True
compound_118,train,0.007201647669899761,-0.6857707600837111,0.0784313725490196,in_domain,True
compound_75,train,0.016331350913020612,-0.602895409263502,0.0784313725490196,in_domain,True
compound_35,train,0.013130693266175579,-0.39039450972450357,0.0784313725490196,in_domain,True
compound_133,train,0.018060499366535244,-0.27048328784178266,0.0784313725490196,in_domain,True
compound_139,train,0.01461816535416812,-0.3248228035810402,0.0784313725490196,in_domain,True
compound_15,train,0.007174217401819855,-0.3296799669990749,0.0784313725490196,in_domain,True
compound_4,train,0.11711725086107463,-1.3396663852365724,0.0784313725490196,high_leverage,False
compound_26,train,0.015934983634380444,-0.23709028934279636,0.0784313725490196,in_domain,True
compound_113,train,0.02972257153135297,-0.25500107944679873,0.0784313725490196,in_domain,True
compound_174,train,0.008475414048553682,-0.20309014541655737,0.0784313725490196,in_domain,True
compound_135,train,0.013136987788513368,-0.23709028934279744,0.0784313725490196,in_domain,True
compound_83,train,0.007175444460685002,-0.08044676911119247,0.0784313725490196,in_domain,True
compound_70,train,0.025312501328277177,-0.4744841513992214,0.0784313725490196,in_domain,True
compound_33,train,0.025312500679757308,-0.4350196986276931,0.0784313725490196,in_domain,True
compound_99,train,0.007358337708381178,-0.9161824497267116,0.0784313725490196,in_domain,True
compound_84,train,0.01716829261305105,0.5679845471963801,0.0784313725490196,in_domain,True
compound_19,train,0.017343671582867367,-1.7801503927095546,0.0784313725490196,in_domain,True
compound_180,train,0.010772677244279761,-0.29264409593656376,0.0784313725490196,in_domain,True
compound_90,train,0.0071745688485109135,0.4559662158679655,0.0784313725490196,in_domain,True
compound_112,train,0.1174544121445854,-1.0011828095423108,0.0784313725490196,high_leverage,False
compound_37,train,0.030583354433911098,0.05160736131661424,0.0784313725490196,in_domain,True
compound_36,train,0.04568963892403621,-0.07619675112041266,0.0784313725490196,in_domain,True
compound_161,train,0.0071857634772233185,-0.23375098949289827,0.0784313725490196,in_domain,True
compound_89,train,0.008129787519999232,0.33848357569426213,0.0784313725490196,in_domain,True
