fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.6008130008604038,0.0657791393118975,0.6409085763809753,0.7105623733716927,0.47972459016393443,0.5839290322580645
2,0.5614625558517379,0.379102307856787,0.6429513728648945,0.7574577096679944,0.48751967213114755,0.652290322580645
3,0.56950882301921,0.43991123762733053,0.6231088013827567,0.7804912646490981,0.4819180327868853,0.6128000000000002
4,0.5115307710077286,0.35324107480561173,0.6561751025475228,0.8657060548092137,0.4869170731707317,0.6124666666666665
5,0.5702342498834374,0.3381962697609472,0.6361345002741358,0.7815423324000648,0.49058211382113814,0.5677533333333334
