compound_id,split,leverage,standardized_residual,h_star,applicability_domain,in_domain
compound_16,train,0.15511869337994694,-0.13624512808584938,1.1428571428571428,in_domain,True
compound_17,train,0.2631491822857627,-0.3261010803260526,1.1428571428571428,in_domain,True
compound_12,train,0.15992287896973328,-0.3261964238438508,1.1428571428571428,in_domain,True
compound_24,train,0.4232351199710945,0.3257823318058779,1.1428571428571428,in_domain,True
compound_1,train,0.5484970471373594,-0.3253021522882182,1.1428571428571428,in_domain,True
compound_4,train,0.2647520094199098,-0.32641642812178046,1.1428571428571428,in_domain,True
compound_5,train,0.34348789001070124,0.3256286792596987,1.1428571428571428,in_domain,True
compound_2,train,0.5235756208736841,-0.16382124739806447,1.1428571428571428,in_domain,True
compound_15,train,0.3700479136630895,0.3259184945902944,1.1428571428571428,in_domain,True
compound_22,train,0.9599372278887548,0.3247693205224916,1.1428571428571428,in_domain,True
compound_3,train,0.09416577272314115,-0.32521500354186034,1.1428571428571428,in_domain,True
compound_25,train,0.1564471560926844,0.32581458299460175,1.1428571428571428,in_domain,True
compound_23,train,0.25895824362162845,-0.32545334390557945,1.1428571428571428,in_domain,True
compound_18,train,0.18411954255211332,0.32617291116342384,1.1428571428571428,in_domain,True
compound_26,train,0.2600451859879829,0.284944160277023,1.1428571428571428,in_domain,True
compound_20,train,0.6408776254381685,0.3256689514575296,1.1428571428571428,in_domain,True
compound_7,train,0.21168019822065154,-0.16208771857186954,1.1428571428571428,in_domain,True
compound_10,train,0.7381001582042849,0.325780452007843,1.1428571428571428,in_domain,True
compound_14,train,0.9178837025893678,0.3250924575459455,1.1428571428571428,in_domain,True
compound_19,train,0.33653219498393494,-0.32530249824851754,1.1428571428571428,in_domain,True
compound_6,train,0.1894666359860105,0.3031738958760543,1.1428571428571428,in_domain,True
compound_8,test,0.2821445283003958,-1.3689686956846479,1.1428571428571428,in_domain,True
compound_13,test,1.1708232493004946,3.023480519796218,1.1428571428571428,outside_both,False
compound_9,test,0.29701471977952243,-2.5621106121187385,1.1428571428571428,in_domain,True
compound_21,test,0.3240629684907661,-1.8413983410895873,1.1428571428571428,in_domain,True
compound_0,test,0.39576972066273186,0.10157193954985123,1.1428571428571428,in_domain,True
compound_11,test,0.3047616264658054,2.019238641807514,1.1428571428571428,in_domain,True
