fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9741016469994321,0.3423600502512577,0.12661630029344542,0.7235201448473975,0.10368750000000085,0.6081999999999995
2,0.9653713999804743,-0.08955000000000246,0.15667407158136434,0.5060081521082447,0.12194117647058761,0.46325000000000127
3,0.9504449722795959,0.7260545454545461,0.1776152484180006,0.3783338472830573,0.1296470588235293,0.3195000000000012
4,0.9718114020270273,0.783901292596944,0.1401161283070742,0.33902433540971716,0.11805882352941068,0.2150000000000014
5,0.9539376689009464,0.7633829268292646,0.17309314051723132,0.38147018232098073,0.1340588235294124,0.31700000000000295
