descriptor,reason,r
Mordred_VE1_Dzare,correlated_with_Mordred_VE1_Dzi,0.9999954626905183
Mordred_VR2_Dzpe,correlated_with_Mordred_VR2_Dzse,0.9999954057317761
Mordred_SpAD_Dzv,correlated_with_Mordred_LogEE_Dzv,0.9999950849722522
Mordred_VE3_D,correlated_with_Mordred_VE3_Dzi,0.9999949687174284
Mordred_VE2_Dzi,correlated_with_Mordred_VE2_Dzse,0.9999947694532255
Mordred_LogEE_DzZ,correlated_with_Mordred_SpAD_DzZ,0.9999942947487049
Mordred_VE3_DzZ,correlated_with_Mordred_VE3_Dzi,0.9999941705364405
Mordred_VE3_Dzv,correlated_with_Mordred_VE3_Dzp,0.9999923492371626
Mordred_Sm,correlated_with_Mordred_MW,0.9999919299866846
Mordred_VR1_Dzi,correlated_with_Mordred_VR1_Dzare,0.9999905372177921
Mordred_SpMAD_Dzm,correlated_with_Mordred_SpMAD_DzZ,0.9999870100097171
Mordred_SpAbs_Dzi,correlated_with_Mordred_SpAD_Dzi,0.9999867740736441
Mordred_SRW02,correlated_with_Mordred_VAdjMat,0.9999862423673187
Mordred_BCUTare-1h,correlated_with_Mordred_BCUTpe-1h,0.9999859842971377
Mordred_SpAbs_Dzse,correlated_with_Mordred_LogEE_Dzse,0.9999855487662125
Mordred_SpAbs_Dzpe,correlated_with_Mordred_LogEE_Dzpe,0.99998210101893
Mordred_SpAbs_Dzare,correlated_with_Mordred_SpAD_Dzare,0.9999812986540049
Mordred_AMW,correlated_with_Mordred_Mm,0.9999782434261432
Mordred_LogEE_Dzv,correlated_with_Mordred_SpAbs_Dzv,0.9999759475457511
Mordred_VR3_D,correlated_with_Mordred_VR3_Dzare,0.9999750069559135
Mordred_SpAbs_DzZ,correlated_with_Mordred_SpAD_DzZ,0.9999718558362847
Mordred_VR3_Dzare,correlated_with_Mordred_VR3_Dzm,0.9999713037855708
Mordred_LogEE_Dzp,correlated_with_Mordred_SpAD_Dzp,0.9999708478472061
Mordred_SpDiam_Dzpe,correlated_with_Mordred_SpDiam_Dzare,0.9999689087676611
Mordred_VR2_Dzse,correlated_with_Mordred_VR2_Dzare,0.9999680668556113
Mordred_ATS8are,correlated_with_Mordred_ATS8pe,0.9999665443486769
Mordred_VE2_D,correlated_with_Mordred_VE2_Dzse,0.9999657218100485
Mordred_LogEE_Dzpe,correlated_with_Mordred_SpAD_Dzare,0.9999656789724598
Mordred_VE2_Dzse,correlated_with_Mordred_VE2_Dzm,0.9999645935708368
Mordred_VE3_Dzi,correlated_with_Mordred_VE3_Dzp,0.9999613278306979
Mordred_VR3_Dzp,correlated_with_Mordred_VR3_Dzv,0.9999589314706034
Mordred_VR1_Dzare,correlated_with_Mordred_VR1_Dzm,0.999952871841218
Mordred_VE1_D,correlated_with_Mordred_VE1_Dzi,0.999952175331252
Mordred_ATSC1Z,correlated_with_Mordred_ATSC1m,0.9999490153989598
Mordred_VE1_DzZ,correlated_with_Mordred_VE1_Dzi,0.9999487189875518
Mordred_AATSC1Z,correlated_with_Mordred_AATSC1m,0.9999485685510645
Mordred_VR2_Dzi,correlated_with_Mordred_VR2_Dzare,0.9999418767967303
Mordred_ATS7are,correlated_with_Mordred_ATS7pe,0.9999406253334254
Mordred_SpAD_Dzp,correlated_with_Mordred_SpAbs_Dzp,0.9999400932999094
Mordred_Sare,correlated_with_Mordred_Spe,0.9999376399610457
Mordred_VE2_Dzp,correlated_with_Mordred_VE2_Dzv,0.9999338161314898
Mordred_VE1_Dzv,correlated_with_Mordred_VE1_Dzp,0.9999245993454919
Mordred_ATS6are,correlated_with_Mordred_ATS6pe,0.9999066361123299
Mordred_VR3_Dzv,correlated_with_Mordred_VR3_Dzm,0.9999005577758358
Mordred_ATS5are,correlated_with_Mordred_ATS5pe,0.9998993044803608
Mordred_VR1_D,correlated_with_Mordred_VR1_Dzm,0.9998953516245753
Mordred_ATS1are,correlated_with_Mordred_ATS1pe,0.9998862555931709
Mordred_ATS2pe,correlated_with_Mordred_ATS2are,0.9998842609274213
Mordred_BCUTs-1h,correlated_with_Mordred_BCUTdv-1h,0.9998796842359603
Mordred_ATS4pe,correlated_with_Mordred_ATS4are,0.9998742105771243
Mordred_ATS3pe,correlated_with_Mordred_ATS3are,0.9998676113911708
Mordred_MID_X,correlated_with_Mordred_nX,0.9998541385983983
Mordred_VR1_Dzp,correlated_with_Mordred_VR1_Dzv,0.9998523934205518
Mordred_SpDiam_Dzse,correlated_with_Mordred_SpDiam_Dzare,0.9998444622220652
Mordred_SpMAD_Dzpe,correlated_with_Mordred_SpMAD_Dzare,0.999844000762885
Mordred_LogEE_Dzse,correlated_with_Mordred_SpAD_Dzare,0.9998386492656713
Mordred_VE2_Dzv,correlated_with_Mordred_VE2_Dzm,0.9998228256917769
Mordred_MATS1Z,correlated_with_Mordred_MATS1m,0.9998189662735091
Mordred_MATS7m,correlated_with_Mordred_MATS7Z,0.9998125385060358
Mordred_SRW04,correlated_with_Mordred_MWC02,0.9998016728077079
Mordred_GATS7m,correlated_with_Mordred_GATS7Z,0.9997887983419016
Mordred_VR1_Dzv,correlated_with_Mordred_VR1_Dzm,0.9997285052367544
Mordred_MWC10,correlated_with_Mordred_MWC09,0.9997197029926407
Mordred_ATSC7m,correlated_with_Mordred_ATSC7Z,0.9997116682883016
Mordred_AATSC7m,correlated_with_Mordred_AATSC7Z,0.9996824779921824
Mordred_VR3_Dzm,correlated_with_Mordred_VE3_Dzp,0.9996765945788649
Mordred_Spe,correlated_with_Mordred_Sse,0.9996754690242258
Mordred_MZ,correlated_with_Mordred_Mm,0.9996716745758174
Mordred_GATS6m,correlated_with_Mordred_GATS6Z,0.9996665062922923
Mordred_NaaN,correlated_with_Mordred_SaaN,0.9996642641063156
Mordred_GATS4m,correlated_with_Mordred_GATS4Z,0.9996525551884983
Mordred_ATS7pe,correlated_with_Mordred_ATS7se,0.9996510939823382
Mordred_ETA_dEpsilon_A,correlated_with_Mordred_ETA_epsilon_1,0.9996361051437255
Mordred_ATS0pe,correlated_with_Mordred_ATS0are,0.9996358358164054
Mordred_VE1_Dzi,correlated_with_Mordred_VE1_Dzp,0.9996357814776556
Mordred_MATS6m,correlated_with_Mordred_MATS6Z,0.9996150291999347
Mordred_MATS4m,correlated_with_Mordred_MATS4Z,0.9995962913730463
Mordred_AATSC6m,correlated_with_Mordred_AATSC6Z,0.9995914822406353
Mordred_BCUTv-1l,correlated_with_Mordred_BCUTpe-1h,0.9995882916565572
Mordred_ATS1pe,correlated_with_Mordred_ATS1se,0.9995673108876675
Mordred_ATS8pe,correlated_with_Mordred_ATS8se,0.9995432378837238
Mordred_SaaO,correlated_with_Mordred_NaaO,0.999540093004208
Mordred_MWC09,correlated_with_Mordred_MWC08,0.9995261866796101
Mordred_VAdjMat,correlated_with_Mordred_LogEE_A,0.9995243302951992
Mordred_MWC08,correlated_with_Mordred_MWC07,0.9995206653340325
Mordred_ATS5se,correlated_with_Mordred_ATS5pe,0.9995060746342919
Mordred_ATSC8m,correlated_with_Mordred_ATSC8Z,0.9995041489499301
Mordred_ATS6se,correlated_with_Mordred_ATS6pe,0.9995015269954235
Mordred_NsNH2,correlated_with_Mordred_SsNH2,0.9994988042175563
Mordred_SpAD_Dzare,correlated_with_Mordred_SpAD_Dzi,0.9994913572714094
Mordred_nAtom,correlated_with_Mordred_Si,0.9994911875292647
Mordred_VR2_Dzare,correlated_with_Mordred_VR2_Dzm,0.9994829142613384
Mordred_MATS5Z,correlated_with_Mordred_MATS5m,0.9994729908001148
Mordred_NsBr,correlated_with_Mordred_SsBr,0.9994706961560575
Mordred_AATS1m,correlated_with_Mordred_AATS1Z,0.9994562673181882
Mordred_ATSC6m,correlated_with_Mordred_ATSC6Z,0.9994168031688828
Mordred_TIC5,correlated_with_Mordred_TIC4,0.9994151336096436
Mordred_NsF,correlated_with_Mordred_SsF,0.99940537513939
Mordred_VR1_A,correlated_with_Mordred_VR2_A,0.9994011693997742
Mordred_AATS5m,correlated_with_Mordred_AATS5Z,0.9993974479122174
Mordred_MWC01,correlated_with_Mordred_MID,0.9993947100125944
Mordred_MATS2Z,correlated_with_Mordred_MATS2m,0.9993938135950353
Mordred_NdS,correlated_with_Mordred_SdS,0.9993934238246832
Mordred_AATS3m,correlated_with_Mordred_AATS3Z,0.999379112575618
Mordred_SM1_Dzm,correlated_with_Mordred_SM1_DzZ,0.9993740617804664
Mordred_MATS3m,correlated_with_Mordred_MATS3Z,0.9993569315605655
Mordred_BCUTse-1h,correlated_with_Mordred_BCUTpe-1h,0.9993284505651971
Mordred_SpDiam_Dzare,correlated_with_Mordred_SpDiam_Dzi,0.9993127777810784
Mordred_MID,correlated_with_Mordred_ETA_eta_RL,0.9992838453007397
Mordred_AATS6m,correlated_with_Mordred_AATS6Z,0.9992830557802922
Mordred_GATS5m,correlated_with_Mordred_GATS5Z,0.9992763697124786
Mordred_SpMAD_Dzse,correlated_with_Mordred_SpMAD_Dzare,0.9992722631433701
Mordred_ETA_epsilon_4,correlated_with_Mordred_ETA_dEpsilon_C,0.999264272554031
Mordred_MWC04,correlated_with_Mordred_SRW06,0.9992594389141168
Mordred_MWC07,correlated_with_Mordred_MWC06,0.9992402076649816
Mordred_ATSC4m,correlated_with_Mordred_ATSC4Z,0.9992379433543894
Mordred_AATSC5m,correlated_with_Mordred_AATSC5Z,0.9992271932422024
Mordred_Si,correlated_with_Mordred_ATS0i,0.9992140424293421
Mordred_ATS4se,correlated_with_Mordred_ATS4are,0.9992033330336162
Mordred_ATSC2m,correlated_with_Mordred_ATSC2Z,0.9991944617311895
Mordred_ATS3are,correlated_with_Mordred_ATS3se,0.9991921028318175
Mordred_AATSC2m,correlated_with_Mordred_AATSC2Z,0.9991816297212835
Mordred_AATS2m,correlated_with_Mordred_AATS2Z,0.9991770575294215
Mordred_VR2_D,correlated_with_Mordred_VR2_Dzm,0.9991757441164455
Mordred_AATS0se,correlated_with_Mordred_Mse,0.9991662573781543
Mordred_SsCl,correlated_with_Mordred_NsCl,0.9991634448947389
Mordred_MWC06,correlated_with_Mordred_MWC05,0.9991225305891851
Mordred_GATS3m,correlated_with_Mordred_GATS3Z,0.9991203977133204
Mordred_AATS4m,correlated_with_Mordred_AATS4Z,0.9991057399334122
Mordred_BCUTm-1l,correlated_with_Mordred_BCUTZ-1l,0.9990608862561118
Mordred_VR2_Dzp,correlated_with_Mordred_VR2_Dzv,0.9989257651876965
Mordred_ATS1se,correlated_with_Mordred_Sse,0.9988242794638602
Mordred_ATSC5m,correlated_with_Mordred_ATSC5Z,0.9988066782482752
Mordred_AATSC4m,correlated_with_Mordred_AATSC4Z,0.9987948777485729
Mordred_LogEE_A,correlated_with_Mordred_VE3_Dzp,0.9987323503927155
Mordred_ATS2se,correlated_with_Mordred_ATS2are,0.9987143709425224
Mordred_GATS2m,correlated_with_Mordred_GATS2Z,0.9986670957520762
Mordred_ATSC3m,correlated_with_Mordred_ATSC3Z,0.9986173028909563
Mordred_ATS1Z,correlated_with_Mordred_ATS1m,0.9985809142693699
Mordred_SdsN,correlated_with_Mordred_NdsN,0.998519030882099
Mordred_AATSC3m,correlated_with_Mordred_AATSC3Z,0.9984867850037378
Mordred_Zagreb2,correlated_with_Mordred_MPC2,0.998471989855533
Mordred_SsOH,correlated_with_Mordred_NsOH,0.9984585420485893
Mordred_ETA_eta_RL,correlated_with_Mordred_nHeavyAtom,0.9984377589835295
Mordred_SpMAD_Dzare,correlated_with_Mordred_SpMAD_Dzi,0.9984281301730888
Mordred_NssO,correlated_with_Mordred_SssO,0.9983967963366256
Mordred_MWC03,correlated_with_Mordred_MWC02,0.9983373891373923
Mordred_MID_C,correlated_with_Mordred_nC,0.9983011306674712
Mordred_MW,correlated_with_Mordred_SZ,0.9982983980351506
Mordred_nBonds,correlated_with_Mordred_ATS1i,0.9982828299076496
Mordred_VE3_Dzp,correlated_with_Mordred_VE3_A,0.998257568428692
Mordred_MPC2,correlated_with_Mordred_Zagreb1,0.9981966813388903
Mordred_LabuteASA,correlated_with_Mordred_ETA_alpha,0.998160822611958
Mordred_ATS1i,correlated_with_Mordred_Sse,0.9981423725055087
Mordred_ATS0i,correlated_with_Mordred_Sse,0.9980988097345319
Mordred_BCUTi-1h,correlated_with_Mordred_BCUTpe-1h,0.9979879279004152
Mordred_MWC05,correlated_with_Mordred_SRW08,0.9979640079284646
Mordred_ATS7i,correlated_with_Mordred_ATS7se,0.9979569476089621
Mordred_AATS0pe,correlated_with_Mordred_Mpe,0.9978814277562724
Mordred_BCUTm-1h,correlated_with_Mordred_BCUTZ-1h,0.9978711618203036
Mordred_TIC4,correlated_with_Mordred_TIC3,0.9978384696492723
Mordred_ATS1d,correlated_with_Mordred_ATS0d,0.9978085434985261
Mordred_Zagreb1,correlated_with_Mordred_TMWC10,0.9976924761585932
Mordred_VR2_Dzv,correlated_with_Mordred_VR2_Dzm,0.9976676575066186
Mordred_GRAV,correlated_with_Mordred_GRAVH,0.9976405953687334
Mordred_AATS7Z,correlated_with_Mordred_AATS7m,0.9976008299018695
Mordred_BCUTpe-1l,correlated_with_Mordred_BCUTare-1l,0.9974702293876195
Mordred_nN,correlated_with_Mordred_MID_N,0.9974511219594223
Mordred_GRAVHp,correlated_with_Mordred_GRAVp,0.9973945579894948
Mordred_GeomShapeIndex,correlated_with_Mordred_GeomPetitjeanIndex,0.9973395945443347
Mordred_ATS8se,correlated_with_Mordred_ATS8i,0.9973383910426195
Mordred_nHetero,correlated_with_Mordred_MID_h,0.9973341412777403
Mordred_Vabc,correlated_with_Mordred_VMcGowan,0.9973245271152175
Mordred_ATS2m,correlated_with_Mordred_ATS2Z,0.9972799804296667
Mordred_ATS5m,correlated_with_Mordred_ATS5Z,0.9972479310742424
Mordred_ATS0are,correlated_with_Mordred_ATS0se,0.9972282518633804
Mordred_ATS8m,correlated_with_Mordred_ATS8Z,0.9972081662466854
Mordred_GATS1m,correlated_with_Mordred_GATS1Z,0.9971828671706505
Mordred_SRW10,correlated_with_Mordred_SRW08,0.997159456149343
Mordred_ATS6Z,correlated_with_Mordred_ATS6m,0.9971422217606823
Mordred_nO,correlated_with_Mordred_MID_O,0.9971294708682931
Mordred_AATS0are,correlated_with_Mordred_Mare,0.9971233044076245
Mordred_nBondsKS,correlated_with_Mordred_ATS2i,0.9971128297069198
Mordred_ATS4m,correlated_with_Mordred_ATS4Z,0.9969348604216269
Mordred_SpAD_Dzi,correlated_with_Mordred_SpDiam_Dzi,0.9969285297451311
Mordred_AATS0m,correlated_with_Mordred_AATS0Z,0.9969234953030004
Mordred_nHeavyAtom,correlated_with_Mordred_Xp-0d,0.9968983839718139
Mordred_ATS3m,correlated_with_Mordred_ATS3Z,0.9968882372098166
Mordred_SRW08,correlated_with_Mordred_SRW06,0.9968410745255186
Mordred_SpAD_DzZ,correlated_with_Mordred_SpDiam_DzZ,0.9968299231619026
Mordred_Sse,correlated_with_Mordred_ATS0se,0.9968279183496
Mordred_ATS2d,correlated_with_Mordred_ATS3d,0.9968037812713292
Mordred_TMWC10,correlated_with_Mordred_VR2_Dzm,0.9966640774982699
Mordred_ATS1v,correlated_with_Mordred_Sv,0.9966434512752107
Mordred_ATSC7pe,correlated_with_Mordred_ATSC7are,0.9965879657587444
Mordred_ATS8d,correlated_with_Mordred_ATS8v,0.9963331683862771
Mordred_LogEE_D,correlated_with_Mordred_SpDiam_D,0.9962656711296313
Mordred_nAromBond,correlated_with_Mordred_nAromAtom,0.9962051049402586
Mordred_SRW07,correlated_with_Mordred_SRW09,0.9961854080187995
Mordred_ATS7d,correlated_with_Mordred_ATS7v,0.996134011171368
Mordred_ATSC0are,correlated_with_Mordred_ATSC0pe,0.9959694508135635
Mordred_Xp-0d,correlated_with_Mordred_Kier1,0.9959392958151332
Mordred_SpDiam_Dzp,correlated_with_Mordred_SpDiam_Dzv,0.9959157698170068
Mordred_PetitjeanIndex,correlated_with_Mordred_TopoShapeIndex,0.9958441895889977
Mordred_ATS3i,correlated_with_Mordred_ATS3se,0.9958381577016698
Mordred_ATS5i,correlated_with_Mordred_ATS5pe,0.9957942834372419
Mordred_SpAbs_Dzv,correlated_with_Mordred_SpDiam_Dzv,0.995791394172725
Mordred_MATS7pe,correlated_with_Mordred_MATS7are,0.995761112198911
Mordred_ATS0v,correlated_with_Mordred_SMR,0.9957608953294322
Mordred_ATSC0m,correlated_with_Mordred_ATSC0Z,0.9957043086385653
Mordred_ATS0m,correlated_with_Mordred_ATS0Z,0.9956897220185438
Mordred_AATS7pe,correlated_with_Mordred_AATS7are,0.9956784053971208
Mordred_ATS0se,correlated_with_Mordred_ATS2are,0.9956366381896158
Mordred_ECIndex,correlated_with_Mordred_SpDiam_D,0.995622692468569
Mordred_Mse,correlated_with_Mordred_Mpe,0.9956111929525354
Mordred_AATSC6dv,correlated_with_Mordred_MATS6dv,0.9956054121174804
Mordred_ATS7Z,correlated_with_Mordred_ATS7m,0.9955590142629073
Mordred_BIC0,correlated_with_Mordred_SIC0,0.9955581830299775
Mordred_ATS5d,correlated_with_Mordred_ATS5v,0.9954786048947801
Mordred_MWC02,correlated_with_Mordred_VE3_A,0.9954761069598705
Mordred_AATSC7are,correlated_with_Mordred_AATSC7pe,0.9953678334737545
Mordred_ATS6i,correlated_with_Mordred_ATS6pe,0.9953636933730972
Mordred_VE2_A,correlated_with_Mordred_VE2_Dzm,0.9952941613535403
Mordred_VE3_A,correlated_with_Mordred_VE2_Dzm,0.9951972033628884
Mordred_Sp,correlated_with_Mordred_VMcGowan,0.9951963252042039
Mordred_SM1_Dzpe,correlated_with_Mordred_SM1_Dzse,0.9951756930941554
Mordred_SdO,correlated_with_Mordred_NdO,0.9949259353522868
Mordred_ATSC8are,correlated_with_Mordred_ATSC8pe,0.9948637363340246
Mordred_Sv,correlated_with_Mordred_VMcGowan,0.9948312942559951
Mordred_AATSC7dv,correlated_with_Mordred_MATS7dv,0.9947726314368509
Mordred_GATS7pe,correlated_with_Mordred_GATS7are,0.9947700758299106
Mordred_ATSC4are,correlated_with_Mordred_ATSC4pe,0.9947347575534188
Mordred_TIC3,correlated_with_Mordred_TIC2,0.9947167580170305
Mordred_MATS7v,correlated_with_Mordred_AATSC7v,0.9946640335036857
Mordred_MATS3dv,correlated_with_Mordred_AATSC3dv,0.9945975872224597
Mordred_MIC5,correlated_with_Mordred_MIC4,0.9945420755776405
Mordred_SpDiam_D,correlated_with_Mordred_SpDiam_Dzv,0.9944984471692367
Mordred_Mi,correlated_with_Mordred_AATS0i,0.9944462934282361
Mordred_AATS6pe,correlated_with_Mordred_AATS6are,0.9943226764102965
Mordred_SMR,correlated_with_Mordred_VMcGowan,0.9942106793653607
Mordred_ATS7v,correlated_with_Mordred_ATS7p,0.9941079470590467
Mordred_AATSC0m,correlated_with_Mordred_AATSC0Z,0.9940842267740582
Mordred_BCUTp-1l,correlated_with_Mordred_BCUTpe-1h,0.9940559407072709
Mordred_ATSC1pe,correlated_with_Mordred_ATSC1are,0.9940298734497083
Mordred_ATS6d,correlated_with_Mordred_ATS6v,0.9940248857486002
Mordred_MPC7,correlated_with_Mordred_TMPC10,0.9940191365470856
Mordred_ATS4v,correlated_with_Mordred_ATS5v,0.993899174562209
Mordred_AATSC4are,correlated_with_Mordred_AATSC4pe,0.9938810663590061
Mordred_ATS3d,correlated_with_Mordred_ATS3v,0.9936728759532784
Mordred_ATS4i,correlated_with_Mordred_ATS4are,0.9935370182935819
Mordred_ATS3v,correlated_with_Mordred_ATS2v,0.9934304499527352
Mordred_VMcGowan,correlated_with_Mordred_Xp-0dv,0.993426250804008
Mordred_AATSC0pe,correlated_with_Mordred_AATSC0are,0.9933193166655365
Mordred_piPC4,correlated_with_Mordred_piPC3,0.9932706302197909
Mordred_ATSC2are,correlated_with_Mordred_ATSC2pe,0.9932421364694175
Mordred_ATS2p,correlated_with_Mordred_ATS3p,0.99319378635804
Mordred_Mpe,correlated_with_Mordred_ETA_epsilon_1,0.9931885301517677
Mordred_AATSC1pe,correlated_with_Mordred_AATSC1are,0.9931620883747266
Mordred_MATS5dv,correlated_with_Mordred_AATSC5dv,0.9931276506239048
Mordred_MPC5,correlated_with_Mordred_MPC4,0.9930818990808687
Mordred_ATS8v,correlated_with_Mordred_ATS8p,0.992990997428118
Mordred_VR2_Dzm,correlated_with_Mordred_VE1_Dzp,0.9929343695157049
Mordred_VR1_Dzm,correlated_with_Mordred_SpAbs_A,0.9928752726772822
Mordred_SpDiam_DzZ,correlated_with_Mordred_SpDiam_Dzi,0.9928667260836648
Mordred_WPSA5,correlated_with_Mordred_WPSA4,0.9928257946550578
Mordred_ATS5p,correlated_with_Mordred_ATS4p,0.9927122032381865
Mordred_ETA_beta_s,correlated_with_Mordred_VE1_Dzp,0.9925556006632044
Mordred_GRAVH,correlated_with_Mordred_SZ,0.9923941027375385
Mordred_ATS2i,correlated_with_Mordred_ATS2are,0.9923199962557998
Mordred_ATS3p,correlated_with_Mordred_ATS4p,0.9920950756416452
Mordred_ATS2v,correlated_with_Mordred_ATS0d,0.9920804206283502
Mordred_ATS0p,correlated_with_Mordred_Xp-1dv,0.9920718989753712
Mordred_SssNH,correlated_with_Mordred_NssNH,0.9920286520690966
Mordred_MPC3,correlated_with_Mordred_Xp-4d,0.9919950644539361
Mordred_SIC5,correlated_with_Mordred_CIC5,0.9919470724690301
Mordred_SpAbs_A,correlated_with_Mordred_mZagreb2,0.9918837866516828
Mordred_SpDiam_Dzi,correlated_with_Mordred_SpDiam_Dzv,0.9918617861976844
Mordred_TIC2,correlated_with_Mordred_TIC1,0.9917554133313995
Mordred_ATSC0pe,correlated_with_Mordred_ATSC0se,0.9916912605429545
Mordred_SIC4,correlated_with_Mordred_CIC4,0.9916680042474391
Mordred_SaaCH,correlated_with_Mordred_VSA_EState6,0.9912084443965001
Mordred_AATSC4dv,correlated_with_Mordred_MATS4dv,0.9911871798929565
Mordred_ATS6v,correlated_with_Mordred_ATS6p,0.9910946923223417
Mordred_ATSC6pe,correlated_with_Mordred_ATSC6are,0.9910854632862189
Mordred_GATS6pe,correlated_with_Mordred_GATS6se,0.9909346450501951
Mordred_ETA_alpha,correlated_with_Mordred_SZ,0.9909160328817848
Mordred_ATS0d,correlated_with_Mordred_VE1_Dzp,0.9907606585512915
Mordred_ATS4d,correlated_with_Mordred_ATS5v,0.9906548585013276
Mordred_NsCH3,correlated_with_Mordred_SsCH3,0.9905643394623861
Mordred_AATS4pe,correlated_with_Mordred_AATS4se,0.9904909047184676
Mordred_MOMI-X,correlated_with_Mordred_MOMI-Y,0.9904850588798759
Mordred_AATS1d,correlated_with_Mordred_AATS0d,0.9903964464393346
Mordred_AATS2pe,correlated_with_Mordred_AATS2are,0.9900862480902787
Mordred_AATSC2are,correlated_with_Mordred_AATSC2pe,0.9900479846022979
Mordred_MATS1i,correlated_with_Mordred_AATSC1i,0.9900430625604422
Mordred_GATS4pe,correlated_with_Mordred_GATS4are,0.9900216833933536
Mordred_AATS7are,correlated_with_Mordred_AATS7se,0.9900114281617384
Mordred_AATS1pe,correlated_with_Mordred_AATS1are,0.9899892312494255
Mordred_GATS5se,correlated_with_Mordred_GATS5pe,0.9899594604485707
Mordred_SpAbs_Dzp,correlated_with_Mordred_SpDiam_Dzv,0.9896834173509582
Mordred_mZagreb2,correlated_with_Mordred_Kier1,0.9896134226714906
Mordred_MATS4are,correlated_with_Mordred_MATS4pe,0.9895448810846459
Mordred_AATSC7d,correlated_with_Mordred_MATS7d,0.9893711854902972
Mordred_ETA_eta_R,correlated_with_Mordred_Kier1,0.989341688171444
Mordred_AATSC2d,correlated_with_Mordred_MATS2d,0.9892666145147777
Mordred_IC5,correlated_with_Mordred_IC4,0.9891999974647376
Mordred_AATSC4pe,correlated_with_Mordred_AATSC4se,0.9891668861497717
Mordred_ATSC7se,correlated_with_Mordred_ATSC7are,0.9891189965603108
Mordred_ATS8i,correlated_with_Mordred_ATS7p,0.9886414186480634
Mordred_TMPC10,correlated_with_Mordred_MPC8,0.9885041663541866
Mordred_MATS2v,correlated_with_Mordred_AATSC2v,0.9884706780024425
Mordred_BIC1,correlated_with_Mordred_SIC1,0.9881993344135575
Mordred_MPC6,correlated_with_Mordred_Xp-6d,0.9881560402323228
Mordred_GATS7are,correlated_with_Mordred_GATS7se,0.9879021426373841
Mordred_ATSC5are,correlated_with_Mordred_ATSC5pe,0.9879001216676602
Mordred_MPC4,correlated_with_Mordred_Xp-4d,0.9878420940323114
Mordred_piPC2,correlated_with_Mordred_piPC1,0.9876865083839267
Mordred_AATS6are,correlated_with_Mordred_AATS6se,0.9876835690632766
Mordred_SIC3,correlated_with_Mordred_CIC3,0.9875380790954988
Mordred_AATSC7se,correlated_with_Mordred_MATS7se,0.9874727237352836
Mordred_PPSA2,correlated_with_Mordred_WPSA4,0.9873538290053275
Mordred_Xp-2d,correlated_with_Mordred_VE1_Dzp,0.9873095268412733
Mordred_BCUTare-1l,correlated_with_Mordred_NdsssP,0.9872701640993161
Mordred_NddssS,correlated_with_Mordred_SddssS,0.9871883243950341
Mordred_ATS3dv,correlated_with_Mordred_ATS4dv,0.9871807099898633
Mordred_SdsssP,correlated_with_Mordred_NdsssP,0.9870816161433159
Mordred_ATS4are,correlated_with_Mordred_ATS5pe,0.9870505330476136
Mordred_ETA_eta_FL,correlated_with_Mordred_ETA_beta,0.9869033342857148
Mordred_ATSC0s,correlated_with_Mordred_ATS0s,0.9868352652551845
Mordred_ATSC2pe,correlated_with_Mordred_ATSC2se,0.9867545822269257
Mordred_ATS2are,correlated_with_Mordred_ETA_eta_L,0.9867479930044333
Mordred_AETA_beta_ns,correlated_with_Mordred_AETA_dBeta,0.9866751951638608
Mordred_AMID_C,correlated_with_Mordred_AMID_h,0.9866382541483846
Mordred_MATS1pe,correlated_with_Mordred_MATS1are,0.9864215745324802
Mordred_AATSC7pe,correlated_with_Mordred_MATS7are,0.9862952609588438
Mordred_ETA_dAlpha_B,correlated_with_Mordred_AETA_alpha,0.9860640086337973
Mordred_AATS5se,correlated_with_Mordred_AATS5pe,0.9858993992189555
Mordred_AATS0v,correlated_with_Mordred_AATS1v,0.9858531709695872
Mordred_CIC4,correlated_with_Mordred_CIC5,0.9856309291559187
Mordred_ZMIC0,correlated_with_Mordred_Kier1,0.9856173422297717
Mordred_SZ,correlated_with_Mordred_Xp-0dv,0.9853832046639837
Mordred_MATS4pe,correlated_with_Mordred_MATS4se,0.9853384685965324
Mordred_SpMax_A,correlated_with_Mordred_SpDiam_A,0.9851991509578646
Mordred_MATS6d,correlated_with_Mordred_AATSC6d,0.9851527500441154
Mordred_MATS6pe,correlated_with_Mordred_MATS6se,0.9849251208655574
Mordred_AATSC2dv,correlated_with_Mordred_MATS2dv,0.9849049937964047
Mordred_AATS5are,correlated_with_Mordred_AATS5pe,0.9847597229267623
Mordred_WPol,correlated_with_Mordred_Xp-3d,0.9847297208025892
Mordred_ATS0dv,correlated_with_Mordred_ATS2dv,0.9845927041329212
Mordred_VE1_Dzp,correlated_with_Mordred_Kier1,0.9845460510920805
Mordred_piPC5,correlated_with_Mordred_piPC3,0.984422254395607
Mordred_AATSC5d,correlated_with_Mordred_MATS5d,0.984380273818
Mordred_ATS5pe,correlated_with_Mordred_ATS5v,0.9842985946772259
Mordred_SpMAD_D,correlated_with_Mordred_SpMAD_Dzi,0.9842696300388407
Mordred_MPC10,correlated_with_Mordred_MPC9,0.984179372632539
Mordred_AATSC1m,correlated_with_Mordred_ATSC1m,0.9841551070825838
Mordred_AATSC6pe,correlated_with_Mordred_AATSC6se,0.9840557030613456
Mordred_AATS0s,correlated_with_Mordred_AATSC0s,0.9837339782460456
Mordred_ATS7se,correlated_with_Mordred_ATS6p,0.9835400060567956
Mordred_MATS7se,correlated_with_Mordred_MATS7are,0.98348562568576
