generation,best_fitness,avg_fitness
1,0.7293170942022226,0.6430303935222595
2,0.7418556852309673,0.6768787904245898
3,0.7418556852309676,0.7033818540281913
4,0.759768555249166,0.726430554815115
5,0.7724696979447676,0.7262527399086998
6,0.7724696979447675,0.7415525384243108
7,0.7724696979447673,0.7373363647772351
8,0.7724696979447676,0.7390525499821454
9,0.7724696979447676,0.7597420456071567
10,0.7724696979447678,0.740369529174647
11,0.7724696979447678,0.7520242209133208
12,0.7724696979447678,0.7612344909835136
13,0.7724696979447676,0.7643931722923965
14,0.7724696979447678,0.7655153549219094
15,0.7724696979447676,0.769083824309472
16,0.7724696979447678,0.7708450918609497
17,0.7724696979447678,0.7708239031481154
18,0.7724696979447678,0.7720695785595353
19,0.7724696979447678,0.7724696979447674
20,0.7724696979447678,0.7573498320487093
21,0.7724696979447677,0.7651994147313246
22,0.7724696979447677,0.7724696979447674
23,0.7724696979447678,0.7611744524119678
24,0.7724696979447678,0.7681063025622038
25,0.7724696979447678,0.7653745157528979
26,0.7724696979447679,0.7655028973657888
27,0.7724696979447679,0.7724696979447674
28,0.7724696979447676,0.7597816504912458
29,0.7724696979447676,0.7657496032120644
30,0.7724696979447676,0.7690398293659854
