fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.999914381270903,0.5075821887213856,0.00728010988927875,0.6260707450262926,0.005083333333333079,0.5609333333333326
2,0.99996451072277,0.7549683510638288,0.005015661745483569,0.23996340866890564,0.003333333333334168,0.1936249999999995
3,0.9999983367757365,0.8176052631578972,0.001028991510857072,0.3087090053756105,0.0005882352941213179,0.2352499999999993
4,0.9999589527027027,0.9270857814336063,0.0053467967320746925,0.1969295559330813,0.002588235294119844,0.16975000000000207
5,0.999993307798702,0.9323975609756088,0.002086370335409196,0.20390071113166972,0.0009411764705926248,0.17600000000000005
