source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9999658978541628,0.7879278290704652,0.1554330688688,0.21203806878369758,True
hpo_round_1,0.9999826279855941,0.7917989601409692,0.15114139970524473,0.20818366784462494,False
hpo_round_2,0.9999826279855941,0.7917989601409692,0.15114139970524473,0.20818366784462494,False
hpo_round_3,0.9999818245261263,0.7901339595136931,0.1490338075267665,0.20984786501243313,False
