source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9685565684467063,0.7729366931876733,0.13789616108041342,0.19561987525903302,True
hpo_round_1,0.9863829258047438,0.8157571763768562,0.11756426793859014,0.17062574942788766,False
hpo_round_2,0.9863829258047438,0.8157571763768562,0.11756426793859014,0.17062574942788766,False
hpo_round_3,0.9859355320798375,0.809871387300455,0.1376750920143754,0.17606414477938248,False
