source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9282331146567675,0.5196321807162869,0.0813163123726023,0.4086009339404806,False
hpo_round_1,0.8773353901165943,0.5342860366128532,0.06057879997137814,0.3430493535037411,True
hpo_round_2,0.8773353901165943,0.5342860366128532,0.06057879997137816,0.3430493535037411,False
hpo_round_3,0.9741873856501522,0.536581828588788,0.09285164030746851,0.43760555706136417,False
