source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.7156727152702551,0.6199802653276386,0.2702482742933487,0.0956924499426165,False
hpo_round_1,0.7155781947993223,0.6200838158805553,0.2709094755222095,0.095494378918767,True
hpo_round_2,0.7155781947993223,0.6200838158805553,0.2709094755222095,0.095494378918767,False
hpo_round_3,0.7155781947993223,0.6200838158805553,0.2709094755222095,0.095494378918767,False
