fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.733678977379438,0.5627227348170489,0.45279749862167773,0.5227793901248827,0.3293190113771249,0.5037244571411937
2,0.8215694834500509,0.11993576096680758,0.34258846189847186,0.8161486512383925,0.2752496543391928,0.7152677284901522
3,0.6791997343859697,0.7339166989738446,0.4905101418019027,0.37641646855102895,0.38663051797138764,0.28220325548123015
4,0.6518790660317788,0.8586877328108535,0.48998067122308436,0.36963671129705994,0.3760010850766864,0.25309884786574544
5,0.6920363151040385,0.8246383990696387,0.5074312881252818,0.2598349790890154,0.4000096398628088,0.24248544847821418
