n_features,mean_train_r2,mean_cv_r2,std_cv_r2,selected_features
1,0.5206572710833433,0.45864346121567845,0.33022324182078344,['RDKit_HallKierAlpha']
2,0.6565866214472348,0.5612536163860605,0.25854829822648334,"['RDKit_HallKierAlpha', 'RDKit_NumRotatableBonds']"
3,0.848035293646954,0.7242602776852904,0.06367613390936594,"['RDKit_BCUT2D_CHGLO', 'RDKit_HallKierAlpha', 'RDKit_NumRotatableBonds']"
4,0.8935666820877819,0.7948741232896447,0.05462041201115344,"['RDKit_BCUT2D_CHGLO', 'RDKit_BalabanJ', 'RDKit_HallKierAlpha', 'RDKit_NumRotatableBonds']"
