source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9665568825292927,0.46570876646651954,0.07627596309655962,0.5008481160627731,True
hpo_round_1,0.4989027147556507,0.3397062202122883,0.0685505328393204,0.15919649454336238,False
hpo_round_2,0.49890271475565073,0.33970622021228813,0.06855053283932049,0.1591964945433626,False
hpo_round_3,0.4989027147556507,0.33970622021228813,0.06855053283932047,0.15919649454336254,False
