compound_id,split,leverage,standardized_residual,h_star,applicability_domain,in_domain
compound_79,train,0.016836104337096362,-0.9950205877005894,0.058823529411764705,in_domain,True
compound_67,train,0.01966740850859557,-0.9537226550134652,0.058823529411764705,in_domain,True
compound_38,train,0.01974263989252978,-1.780245379384009,0.058823529411764705,in_domain,True
compound_20,train,0.006626469246622389,-0.9680836439712496,0.058823529411764705,in_domain,True
compound_2,train,0.006635319802415978,-0.9264024075475576,0.058823529411764705,in_domain,True
compound_80,train,0.006625220038627961,-0.7539662279189895,0.058823529411764705,in_domain,True
compound_50,train,0.02046595257459439,-0.33015562434776974,0.058823529411764705,in_domain,True
compound_137,train,0.016457281550083597,-0.9571220898246439,0.058823529411764705,in_domain,True
compound_63,train,0.026087093235995364,-0.9370403228873957,0.058823529411764705,in_domain,True
compound_7,train,0.021721812831411336,-0.8425305286318382,0.058823529411764705,in_domain,True
compound_76,train,0.019778421357034073,-0.14831102874917287,0.058823529411764705,in_domain,True
compound_31,train,0.007927248758730191,-0.6327690085915131,0.058823529411764705,in_domain,True
compound_101,train,0.00948976287552756,-0.2639561956950901,0.058823529411764705,in_domain,True
compound_18,train,0.020386243094118447,-0.13867079184006809,0.058823529411764705,in_domain,True
compound_121,train,0.017746504426876156,-1.6306910438457083,0.058823529411764705,in_domain,True
compound_128,train,0.011578646781825828,-0.48352317845797094,0.058823529411764705,in_domain,True
compound_10,train,0.01871605541754231,-0.33907803172714246,0.058823529411764705,in_domain,True
compound_72,train,0.0162438039666828,-0.8425432387026806,0.058823529411764705,in_domain,True
compound_14,train,0.02627755807756478,-0.6967838222763091,0.058823529411764705,in_domain,True
compound_51,train,0.02304491881378453,-0.7090220002554941,0.058823529411764705,in_domain,True
compound_59,train,0.017285634728588024,-0.953131626365388,0.058823529411764705,in_domain,True
compound_77,train,0.01557736080391336,-0.2792765784027144,0.058823529411764705,in_domain,True
compound_47,train,0.020460524524304427,-0.023935013984837827,0.058823529411764705,in_domain,True
compound_160,train,0.011146948404425022,-0.5070873291425367,0.058823529411764705,in_domain,True
compound_183,train,0.012429002318888348,-0.5262039334171917,0.058823529411764705,in_domain,True
compound_48,train,0.02304329775128047,-0.801242028295808,0.058823529411764705,in_domain,True
compound_127,train,0.02563349759507502,-0.5123470410502877,0.058823529411764705,in_domain,True
compound_168,train,0.026760596598790678,-0.3416167770815661,0.058823529411764705,in_domain,True
compound_9,train,0.01877673927650859,0.03185224803961375,0.058823529411764705,in_domain,True
compound_118,train,0.006719251607775538,-0.8769479227304545,0.058823529411764705,in_domain,True
compound_75,train,0.015906148091219662,-0.42199360837868105,0.058823529411764705,in_domain,True
compound_35,train,0.020696174104623658,-0.5966883957831003,0.058823529411764705,in_domain,True
compound_133,train,0.017381798844728777,-0.5304303748839765,0.058823529411764705,in_domain,True
compound_139,train,0.014244224237627105,-0.08543187675124024,0.058823529411764705,in_domain,True
compound_15,train,0.009495897790185972,0.062106019854448066,0.058823529411764705,in_domain,True
compound_4,train,0.02503700647044777,-0.49975481932389265,0.058823529411764705,in_domain,True
compound_26,train,0.0165205412777365,-0.17169722062832504,0.058823529411764705,in_domain,True
compound_113,train,0.011576619516943176,-0.4436738731997119,0.058823529411764705,in_domain,True
compound_174,train,0.026760595685088352,-0.11716422972179738,0.058823529411764705,in_domain,True
compound_135,train,0.020704939183656984,-0.2588970382837044,0.058823529411764705,in_domain,True
compound_83,train,0.006648981110813686,0.0014897673459951068,0.058823529411764705,in_domain,True
compound_70,train,0.0264348118699553,-0.11624321376990428,0.058823529411764705,in_domain,True
compound_33,train,0.026440675572831668,-0.07947788651237996,0.058823529411764705,in_domain,True
compound_99,train,0.006989847678267069,-0.37668046982071957,0.058823529411764705,in_domain,True
compound_84,train,0.020516900240984636,-0.13348421006771896,0.058823529411764705,in_domain,True
compound_19,train,0.017926514591701116,0.14865697959806481,0.058823529411764705,in_domain,True
compound_180,train,0.0496736850460144,-0.6719997041677863,0.058823529411764705,in_domain,True
compound_90,train,0.00948675441708583,0.4004233444898245,0.058823529411764705,in_domain,True
compound_112,train,0.023221502892329344,-0.025136440778823217,0.058823529411764705,in_domain,True
compound_37,train,0.0066532732912872854,-0.3452059409245268,0.058823529411764705,in_domain,True
compound_36,train,0.15068189353131395,-0.6459519860466804,0.058823529411764705,high_leverage,False
compound_161,train,0.007703311310452361,-1.0996869789388988,0.058823529411764705,in_domain,True
compound_89,train,0.011571774228405041,-0.16890654647346698,0.058823529411764705,in_domain,True
compound_125,train,0.028037856652689024,-0.6626915027636264,0.058823529411764705,in_domain,True
compound_54,train,0.019464023586062834,0.08201643043503674,0.058823529411764705,in_domain,True
compound_176,train,0.04678042898099732,-0.12729452135930625,0.058823529411764705,in_domain,True
compound_177,train,0.07277753818576044,-0.03100998985564218,0.058823529411764705,high_leverage,False
compound_95,train,0.0066298756765795,-0.07773343129876906,0.058823529411764705,in_domain,True
compound_116,train,0.006626489655982164,-0.09827537944507583,0.058823529411764705,in_domain,True
compound_164,train,0.03213688384062493,-0.47566732011639423,0.058823529411764705,in_domain,True
compound_126,train,0.025701508647100337,0.06604825535256141,0.058823529411764705,in_domain,True
compound_0,train,0.024473958415233924,-0.882595840130391,0.058823529411764705,in_domain,True
compound_32,train,0.016478245452607697,0.31052785474676536,0.058823529411764705,in_domain,True
