fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9121693682650147,0.1963133627859015,0.30062901377021634,0.659053695870385,0.23833474965107768,0.5558860143396555
2,0.9012854665148013,0.6013074727196185,0.3050460010997933,0.6069702643986143,0.25088384956639936,0.48374758190962497
3,0.9040395977228992,0.5052160566215462,0.29418992001694183,0.733579887813639,0.23450292945886783,0.554470716691857
4,0.8848318649560808,0.4526191874039751,0.3186158008352604,0.7964234237893661,0.2523174462854826,0.68044364317985
5,0.9091402271087161,0.3950998381816935,0.2924952868628763,0.747187764657178,0.23798897068305197,0.5814867941678695
