n_features,mean_train_r2,mean_cv_r2,std_cv_r2,selected_features
1,0.6177714771998275,0.4467116000488863,0.3495210843341766,['AXp-1dv']
2,0.8076864120527224,0.708004195046322,0.16315359477228394,"['AXp-1dv', 'nRot']"
3,0.8954693620167968,0.7453972144980289,0.17434081526070236,"['SpAbs_Dzp', 'AXp-1dv', 'nRot']"
4,0.9254929425331274,0.8235847472579207,0.13563582139000896,"['AATS2s', 'SpAbs_Dzp', 'AXp-1dv', 'nRot']"
5,0.9601873157794228,0.871435522636526,0.09341907298266135,"['AATS2s', 'SpAbs_Dzp', 'AXp-1dv', 'TIC2', 'nRot']"
