fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.8349820155234429,0.9352763819095479,0.31960913628993776,0.22698017534577744,0.265,0.1759999999999998
2,0.8582309870155228,0.38851063829787313,0.31700807189574653,0.37907782842049703,0.23411764705882354,0.32499999999999973
3,0.7034286335471247,0.03349282296650735,0.43451121964800865,0.7106335201775948,0.3105882352941175,0.5499999999999998
4,0.8762500000000002,0.7433607520564036,0.2935783290607764,0.3694590640382236,0.24352941176470577,0.29500000000000015
5,0.8484668581764018,0.7936585365853657,0.31395016464775577,0.3562302626111377,0.2694117647058824,0.29500000000000026
