source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9649357660971163,0.426556297447256,0.1244266123772384,0.5383794686498603,True
hpo_round_1,0.6630328419563307,0.37177674893311213,0.10948311055556369,0.2912560930232186,False
hpo_round_2,0.6620737358953926,0.3721650028655671,0.10407796274873389,0.28990873302982556,False
hpo_round_3,0.6620737358953926,0.3721650028655671,0.1040779627487339,0.28990873302982556,False
