fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9796782429505178,0.8037470238499689,0.1121590116968332,0.39524343007243623,0.10476832471469535,0.3586219419849641
2,0.9781113301096023,0.7694192411927369,0.1245630829710897,0.2327798924299666,0.11937650771593858,0.20400858401974808
3,0.9803074874792032,0.8781942222656479,0.11196620309366485,0.2522766712682704,0.10796415724853589,0.2347063694620819
4,0.9778554758650215,0.7619969910979425,0.1241894107823977,0.3557918638189774,0.11697362940614692,0.27978274272211134
5,0.9695673343797542,0.9046532457287624,0.14069442806139068,0.242153368501888,0.12730030993850677,0.23958335268782893
