descriptor,reason,r
SpMax_DzZ,correlated_with_LogEE_DzZ,0.9997931565030913
Xpc-5dv,correlated_with_Xpc-6dv,0.9997760458897308
VR2_D,correlated_with_VR2_Dzse,0.9997623831686187
VAdjMat,correlated_with_SRW02,0.9997544110615105
SRW04,correlated_with_MWC04,0.9997514473421982
SpAbs_Dzpe,correlated_with_LogEE_Dzare,0.9997376133241269
Mi,correlated_with_AATS0i,0.9997349468932408
LogEE_Dzare,correlated_with_SpAbs_Dzare,0.9997269500883766
VR3_DzZ,correlated_with_VR3_Dzv,0.9997244742388678
MWC06,correlated_with_MWC10,0.9997203558649497
ATS1are,correlated_with_ATS1pe,0.9997118033624276
ATS7d,correlated_with_ATS7i,0.9996866005435557
GATS2Z,correlated_with_GATS2m,0.9996861238541824
SpDiam_Dzpe,correlated_with_SpDiam_Dzare,0.9996737837957168
MWC02,correlated_with_TSRW10,0.9996552161250316
VR1_Dzse,correlated_with_VR1_Dzp,0.9996360891932284
VR2_Dzv,correlated_with_VR2_Dzp,0.9996311163595998
SpAD_Dzv,correlated_with_LogEE_Dzv,0.9996275234267558
ATS5se,correlated_with_ATS5pe,0.9996240535552051
VE3_A,correlated_with_VR3_A,0.9996073114834457
Spe,correlated_with_Sse,0.9995568125979946
ATS2are,correlated_with_ATS2pe,0.9995468055512646
VE1_D,correlated_with_VE1_Dzm,0.9995458851793562
BCUTm-1l,correlated_with_BCUTZ-1l,0.9995365105290563
Xpc-5d,correlated_with_Xpc-6d,0.9995017298703457
SMR_VSA1,correlated_with_nO,0.9994783572863383
BCUTpe-1l,correlated_with_BCUTse-1l,0.999478197529305
NdO,correlated_with_SdO,0.9994483543803402
SssNH,correlated_with_NssNH,0.9994472122516325
MWC09,correlated_with_MWC10,0.9994438085318159
AATS0m,correlated_with_AATSC0Z,0.9994268640615027
ATSC0m,correlated_with_ATSC0Z,0.9994257414583936
AATSC0m,correlated_with_AATSC0Z,0.9994171854253451
AATS2m,correlated_with_AATS2Z,0.9994021705410998
VE3_Dzm,correlated_with_VR3_Dzv,0.9993851985446721
BCUTZ-1h,correlated_with_BCUTm-1h,0.9993806752562769
TSRW10,correlated_with_TMWC10,0.999370848814113
ATS1pe,correlated_with_ATS1se,0.9993562076406167
ATS4se,correlated_with_ATS4pe,0.9993453922513463
SpAbs_Dzm,correlated_with_LogEE_DzZ,0.999319979083106
MWC10,correlated_with_SRW10,0.999278333229725
ATS7p,correlated_with_ATS7s,0.9992578164289234
VE2_Dzm,correlated_with_VE2_Dzv,0.999198849700818
MWC03,correlated_with_TMWC10,0.9991961601198237
ATSC7v,correlated_with_ATSC7i,0.9991825642714022
MWC05,correlated_with_MWC04,0.9991687460729247
MID_X,correlated_with_nX,0.9991516898808681
AATS0se,correlated_with_Mse,0.9991075766315402
ATS6i,correlated_with_ATS6pe,0.9990824402912385
MATS1m,correlated_with_MATS1Z,0.9990344490150566
SpAbs_Dzp,correlated_with_SpAD_Dzp,0.9990307688863723
AATSC3m,correlated_with_AATSC3Z,0.9989934162455903
SaaCH,correlated_with_SlogP_VSA6,0.9989933573516508
ATS0are,correlated_with_ATS0pe,0.9989889252244443
AATSC0Z,correlated_with_ATSC0Z,0.9989575328038867
ATS0m,correlated_with_ATS0Z,0.9989551709094625
ATS3are,correlated_with_ATS3se,0.9989440844204762
nO,correlated_with_MID_O,0.9988829300693498
AATSC2Z,correlated_with_AATSC2m,0.9988524324785099
MZ,correlated_with_Mm,0.9988490555979348
SpAD_Dzp,correlated_with_LogEE_Dzp,0.9988406494532397
AATS1Z,correlated_with_AATS1m,0.9987331328083957
AATSC4v,correlated_with_MATS4v,0.9986477782367374
SRW02,correlated_with_LogEE_A,0.9986399188752697
NsNH2,correlated_with_SsNH2,0.9986321239775727
Si,correlated_with_ATS0i,0.9986168170067963
NsCl,correlated_with_SsCl,0.9985586109180726
AATSC4are,correlated_with_AATSC4pe,0.9985541043879042
VR2_DzZ,correlated_with_VR2_Dzse,0.9985504942431019
ATS2pe,correlated_with_ATS2se,0.9984909256223837
Sse,correlated_with_nAtom,0.9984848554120623
AATSC3pe,correlated_with_AATSC3are,0.998441610031156
SRW10,correlated_with_SpDiam_A,0.9983775387488241
SpDiam_Dzare,correlated_with_SpDiam_Dzi,0.9983616025881142
SpMAD_Dzpe,correlated_with_SpMAD_Dzare,0.99833838694903
VR3_A,correlated_with_VE1_Dzm,0.9983328842031126
VR3_Dzv,correlated_with_LogEE_A,0.9983243179351808
ZMIC3,correlated_with_ZMIC4,0.9982573957889076
ATSC2m,correlated_with_ATSC2Z,0.9982426567833994
VR2_Dzse,correlated_with_VR2_Dzp,0.998183368414048
SssO,correlated_with_NssO,0.9981582076297689
SpAbs_Dzare,correlated_with_SpAbs_Dzi,0.9981217286664813
ATSC3Z,correlated_with_ATSC3m,0.9980836342960142
nBondsKS,correlated_with_ATS2i,0.9980106314959881
TMWC10,correlated_with_MWC04,0.9980048725745408
ATSC7are,correlated_with_ATSC7pe,0.9979815715794819
MATS4are,correlated_with_MATS4pe,0.9979781944523212
AATS1m,correlated_with_Mm,0.9979165352067657
ATS6v,correlated_with_ATS6p,0.9978223300393602
VE2_A,correlated_with_VE2_Dzv,0.9978095847858219
nBondsM,correlated_with_ETA_beta_ns,0.9977393720916921
ATS0pe,correlated_with_ATS0se,0.997644253528725
NsOH,correlated_with_SsOH,0.9976318217969645
AATS0Z,correlated_with_ATSC0Z,0.9976075619465072
ATS0Z,correlated_with_ATSC0Z,0.9974476376467963
MID,correlated_with_fragCpx,0.9973633820624593
AATSC2pe,correlated_with_AATSC2are,0.9972696688428326
ATS7Z,correlated_with_ATS7v,0.9972679483100969
nBondsKD,correlated_with_ETA_beta_ns,0.9972538620957986
GATS4pe,correlated_with_GATS4are,0.9972290519009688
nN,correlated_with_MID_N,0.9970680657078734
AATS0are,correlated_with_Mare,0.9969863095658982
AETA_beta_ns,correlated_with_FCSP3,0.996969221387126
AATS0pe,correlated_with_Mpe,0.9969173571906719
MATS4i,correlated_with_AATSC4i,0.9968643916069635
VE1_Dzm,correlated_with_LogEE_A,0.9968567451271165
SM1_Dzse,correlated_with_SM1_Dzpe,0.9966896520695065
LogEE_DzZ,correlated_with_SpAbs_Dzi,0.9965753936714424
SlogP_VSA6,correlated_with_n6aRing,0.9965618405705111
ATSC3are,correlated_with_ATSC3pe,0.9964382864983187
ATS6d,correlated_with_ATS6pe,0.9963680345436203
ATS1se,correlated_with_nBonds,0.9963256349318119
ATSC4pe,correlated_with_ATSC4are,0.9962556271198075
Xp-5d,correlated_with_MPC4,0.9961757871738678
SMR_VSA7,correlated_with_n6aRing,0.9961584582195345
VR2_A,correlated_with_fragCpx,0.9961472054340594
nHetero,correlated_with_MID_h,0.99605418151737
GATS2are,correlated_with_GATS2pe,0.9959444735544757
ATSC6i,correlated_with_ATSC6p,0.9958200752904824
ATS6m,correlated_with_ATS7v,0.9957289294195182
Zagreb1,correlated_with_Zagreb2,0.9956812961700744
ATSC7m,correlated_with_ATSC7i,0.9956557854972778
ATS1i,correlated_with_nAtom,0.9956144176582349
MWC04,correlated_with_SpDiam_A,0.9955196897099728
AATSC4p,correlated_with_MATS4p,0.9955038115812527
VR1_A,correlated_with_VR1_Dzp,0.9953840864070986
TIC3,correlated_with_TIC4,0.9952885696723296
MPC4,correlated_with_MPC5,0.9952359059120987
AETA_eta_B,correlated_with_ETA_eta_B,0.9951920260299985
MID_C,correlated_with_nC,0.9950912018325925
ATS5i,correlated_with_ATS5pe,0.99508214331192
SpDiam_DzZ,correlated_with_SpDiam_Dzi,0.9950579674443298
ATSC2pe,correlated_with_ATSC2are,0.9950548315814994
ATSC5pe,correlated_with_ATSC5are,0.9949034847536837
ATS6s,correlated_with_ATS6pe,0.9948919202442599
VE1_A,correlated_with_LogEE_A,0.9948387825498717
BCUTZ-1l,correlated_with_BCUTse-1l,0.9947493201451904
ATS7v,correlated_with_ATS7s,0.9945902442034742
ATS5pe,correlated_with_ATS5d,0.9943003485560199
AATSC3are,correlated_with_AATSC3se,0.9942371601716435
ATS8are,correlated_with_ATS7m,0.9941796639718224
ATSC6pe,correlated_with_ATSC6are,0.994085889809148
nAtom,correlated_with_ATS0i,0.99404570788777
GATS4se,correlated_with_GATS4are,0.9939712361382359
AXp-1d,correlated_with_SpDiam_A,0.9939328382281123
LogEE_D,correlated_with_SpDiam_D,0.9939275468995986
AATSC0se,correlated_with_AATSC0pe,0.9939161197126005
ATS5m,correlated_with_ATS5Z,0.9937507112690726
SpMAD_Dzare,correlated_with_SpMAD_Dzi,0.9937432376797329
BCUTm-1h,correlated_with_BCUTv-1h,0.9937154186273636
BCUTp-1h,correlated_with_ATSC0Z,0.9936602075745137
AETA_eta_RL,correlated_with_JGI1,0.9936589671994481
ATS2d,correlated_with_ATS3v,0.9936319838641081
SpAbs_Dzi,correlated_with_SpDiam_Dzi,0.993489285016324
ATS2v,correlated_with_ATS1v,0.993270448649321
AATSC1are,correlated_with_AATSC1pe,0.9932441642010741
LogEE_Dzv,correlated_with_SpDiam_Dzv,0.993231095129439
ATS5v,correlated_with_ATS5p,0.993167891550369
Xp-1d,correlated_with_SpAD_A,0.9930655375031996
piPC4,correlated_with_piPC5,0.9930090003764834
ETA_eta_FL,correlated_with_ETA_eta_F,0.9929166853637883
fragCpx,correlated_with_VR2_Dzp,0.9928141763893907
Xch-6d,correlated_with_n6Ring,0.9926838592325977
LogEE_Dzp,correlated_with_SpDiam_Dzp,0.9926519097536556
AXp-0d,correlated_with_AMID,0.9926203378659335
ATS1p,correlated_with_ATS2p,0.9925652485391291
SMR_VSA5,correlated_with_SlogP_VSA5,0.9924199055203597
ATS3se,correlated_with_ATS3i,0.9922882082841207
ATS6pe,correlated_with_ATS6p,0.9921276959787402
LogEE_A,correlated_with_VR2_Dzp,0.9918906582549794
AATSC4se,correlated_with_AATSC4pe,0.991726477626416
AATSC3s,correlated_with_AATSC2s,0.9916826984914343
BCUTv-1h,correlated_with_ATSC0Z,0.9916767010112005
VSA_EState6,correlated_with_C2SP2,0.9915586729554071
GATS4p,correlated_with_GATS4v,0.9915471763706393
ATS4i,correlated_with_ATS4pe,0.991508163941994
GATS2se,correlated_with_GATS2pe,0.9913214506540833
BCUTse-1h,correlated_with_BCUTpe-1h,0.9912724074462754
ETA_dPsi_B,correlated_with_ATSC0Z,0.991228158532604
nHeavyAtom,correlated_with_ETA_eta_R,0.9912089101396386
VMcGowan,correlated_with_Sp,0.9911970516915984
AATS4are,correlated_with_AATS4pe,0.9911761009936829
ETA_alpha,correlated_with_LabuteASA,0.9911754567100516
ATS7s,correlated_with_ATS7i,0.9910514980798634
ATSC1pe,correlated_with_ATSC1are,0.9909531989089928
ETA_dEpsilon_A,correlated_with_ETA_epsilon_1,0.9908052879465471
GATS3pe,correlated_with_GATS3se,0.9907279591161312
AATSC2se,correlated_with_AATSC2are,0.9906635921590882
FCSP3,correlated_with_AETA_beta,0.9905710072097437
AATSC0s,correlated_with_AATS0s,0.990558329718348
MPC3,correlated_with_TMPC10,0.9904724940876283
AATS3are,correlated_with_AATS3pe,0.9903129983865572
IC4,correlated_with_IC3,0.9902858525249966
MATS3i,correlated_with_AATSC3i,0.9899647789938023
ETA_dEpsilon_C,correlated_with_ETA_epsilon_4,0.9899086536920096
MATS2pe,correlated_with_MATS2are,0.989871845043632
ATS0i,correlated_with_ATS2se,0.9896063728631805
ATS4dv,correlated_with_AATS4dv,0.9895638280001069
AATSC1i,correlated_with_MATS1i,0.9891541919581708
AETA_eta_F,correlated_with_AETA_eta_FL,0.9889950829290888
ATSC7d,correlated_with_ATS6Z,0.9888862707348204
Xch-7d,correlated_with_NaasC,0.9888543447534693
AETA_eta_FL,correlated_with_AETA_eta_L,0.9887308179028325
VR1_Dzp,correlated_with_VR2_Dzp,0.9886659653398234
SIC3,correlated_with_SIC4,0.988592677042833
piPC6,correlated_with_NaasC,0.9885789999405176
ATSC4p,correlated_with_ATSC4i,0.9885620953814526
ATSC6v,correlated_with_ATSC6p,0.9885565066253764
ATS6Z,correlated_with_ATS7i,0.9885445349666747
CIC3,correlated_with_CIC4,0.9884612923093912
AETA_eta_BR,correlated_with_ETA_eta_BR,0.9882742728221275
AATSC4s,correlated_with_AATSC4pe,0.9882388829029788
ATS2se,correlated_with_ATS2i,0.9881662319426902
AATSC2m,correlated_with_ATSC2Z,0.9880902769965443
NssCH2,correlated_with_SssCH2,0.9880106752948108
Xp-0d,correlated_with_ETA_eta_R,0.987839511192048
NssO,correlated_with_VSA_EState1,0.9876038061569116
nC,correlated_with_ATS1v,0.9874674577554678
GATS1se,correlated_with_GATS1pe,0.9869873339744185
ATS4v,correlated_with_ATS4p,0.9869479790818153
BIC3,correlated_with_BIC4,0.9868825354864641
ETA_beta_ns,correlated_with_n6aRing,0.986745061512688
ATSC1Z,correlated_with_ATSC1m,0.9866132317546966
MIC2,correlated_with_MIC4,0.9863800988429148
ATS5d,correlated_with_ATS5p,0.9863417066563233
ATS1d,correlated_with_ATS1v,0.9859715289977453
AATS4Z,correlated_with_AATS4m,0.9859392142656199
ATSC0se,correlated_with_ATSC0pe,0.9859279969058463
MATS4v,correlated_with_MATS4Z,0.9858828583240987
VR2_Dzp,correlated_with_Zagreb2,0.985742970607722
ATS4p,correlated_with_nBonds,0.9856084967890505
Zagreb2,correlated_with_MPC2,0.9855955838189917
nBonds,correlated_with_ATS0se,0.9855883316772093
ATS3v,correlated_with_ATS1v,0.9848599125541613
ATSC3m,correlated_with_AATSC3Z,0.9845338729343648
JGI5,correlated_with_ATS5dv,0.9844398694648597
ATSC0pe,correlated_with_ATSC0are,0.9844366354456343
piPC1,correlated_with_piPC2,0.9843257308300636
ATS2m,correlated_with_ATS2Z,0.9842521773713555
AATSC3Z,correlated_with_ATSC0Z,0.9840781366997255
AATSC0p,correlated_with_ATSC0Z,0.9838620661941929
AATS1pe,correlated_with_AATS1are,0.9836707997021729
ATS3p,correlated_with_ATS2p,0.9835258769873599
MATS2are,correlated_with_MATS2se,0.9834861837486754
ATS2dv,correlated_with_ATS1dv,0.9833619060041486
SIC4,correlated_with_CIC4,0.9833529942958918
ATSC5are,correlated_with_ATSC5se,0.9833398544310107
ATS0v,correlated_with_SMR,0.9832697129548036
ATS4m,correlated_with_ATS4Z,0.9828611419356228
BIC1,correlated_with_SIC1,0.9828592755097341
AATS1d,correlated_with_TpiPC10,0.9827043948168691
SpAD_A,correlated_with_Xp-3d,0.9826219422141694
MID_O,correlated_with_AMID_O,0.9824649458490013
ATS1v,correlated_with_Sv,0.9823635836040412
MATS1p,correlated_with_AATSC1p,0.9823229055873292
ATS3Z,correlated_with_ATS3m,0.9820350735870168
Xp-6d,correlated_with_MPC6,0.9819814427020154
ATS1m,correlated_with_MW,0.9819814091271822
ATS0se,correlated_with_SpMAD_DzZ,0.9819411147990496
AATS4v,correlated_with_AATS4p,0.9819342918602814
piPC3,correlated_with_AATS3d,0.9818561077908495
MATS3pe,correlated_with_MATS3se,0.9818457096644108
GATS4v,correlated_with_GATS4i,0.981755553332685
n6Ring,correlated_with_fMF,0.9816381239959584
ATSC4se,correlated_with_ATSC4are,0.9815868993895354
AATS1dv,correlated_with_AATS2dv,0.9814342138222576
NaasC,correlated_with_Xpc-6d,0.9814319638828302
WPath,correlated_with_ECIndex,0.9813669739858714
ATSC2are,correlated_with_ATSC2se,0.981263918755335
ATS2i,correlated_with_nH,0.9812143016201019
mZagreb2,correlated_with_SpDiam_D,0.9811595388321668
AXp-2dv,correlated_with_AXp-1dv,0.9810925890999326
ETA_epsilon_4,correlated_with_Mse,0.9810263486252885
nH,correlated_with_nBondsS,0.9810234026791692
ATS6p,correlated_with_ATS7i,0.9808946008627529
MATS4se,correlated_with_MATS4pe,0.9808761381554213
AATSC2i,correlated_with_MATS2i,0.9807449554186107
AATS4pe,correlated_with_AATS4se,0.9803315567790699
ATSC5v,correlated_with_ATSC5p,0.9801828576428337
Xp-5dv,correlated_with_Xp-4dv,0.9801355787587692
AATS0s,correlated_with_AATS2s,0.9800430143811779
AATS0d,correlated_with_AATS2d,0.9799007342254935
Mpe,correlated_with_ETA_epsilon_1,0.9798104746179611
SpDiam_D,correlated_with_SpMAD_D,0.9797049113530167
BIC2,correlated_with_SIC2,0.9795653891394284
BIC4,correlated_with_CIC4,0.9795032738123899
BCUTare-1h,correlated_with_BCUTp-1l,0.979309533883058
AATSC3v,correlated_with_MATS3v,0.9787796820645543
ATS1Z,correlated_with_SZ,0.9784949111459008
Xp-4d,correlated_with_MPC5,0.978492854914503
BIC0,correlated_with_SIC0,0.9783194646921571
MIC1,correlated_with_MIC0,0.9781003771138121
Sv,correlated_with_Sp,0.9780624261091507
Sp,correlated_with_Vabc,0.9779518103547741
Xch-7dv,correlated_with_Xpc-6dv,0.9778981916344158
SM1_Dzp,correlated_with_SM1_Dzv,0.9776908777956214
NsCH3,correlated_with_SsCH3,0.9775056808626132
n6aRing,correlated_with_ETA_dEpsilon_B,0.9774055686015216
ETA_dAlpha_A,correlated_with_AETA_alpha,0.9772555027339277
ATSC6are,correlated_with_ATSC6se,0.9772548752906255
AXp-0dv,correlated_with_AXp-1dv,0.977222209335195
ATSC5i,correlated_with_ATSC5p,0.9770921938447585
AATS3se,correlated_with_AATS3pe,0.9769252874840059
AATSC4m,correlated_with_MATS4Z,0.9767316069903906
AATS1se,correlated_with_AATS1are,0.9764895787919496
SIC2,correlated_with_CIC2,0.9763724560472882
ATSC3se,correlated_with_ATSC3pe,0.9763377206505145
piPC2,correlated_with_AATS2d,0.9758427850866246
MPC5,correlated_with_piPC5,0.9757929099281699
PetitjeanIndex,correlated_with_TopoShapeIndex,0.9755564740594207
AATSC0pe,correlated_with_AATSC0are,0.9755110783371556
AATSC1m,correlated_with_AATSC1Z,0.9752164892893043
AETA_dBeta,correlated_with_ETA_dBeta,0.9751188469497551
AATSC4dv,correlated_with_AATSC4pe,0.9750377159976368
ATS0d,correlated_with_ETA_eta_R,0.9749462584932418
WPol,correlated_with_Xp-3d,0.9747484273138317
TpiPC10,correlated_with_AATS2d,0.9742086345588648
LabuteASA,correlated_with_SMR,0.9740987843972848
AATS2are,correlated_with_AATS2pe,0.9740169236588683
ATSC3s,correlated_with_ATSC2s,0.9735515972753156
BCUTc-1h,correlated_with_AATS0dv,0.9735393981711834
ETA_beta,correlated_with_AETA_beta,0.9730175163698156
VE2_Dzv,correlated_with_AXp-2d,0.9728947714268548
SsNH2,correlated_with_VSA_EState4,0.9727704335510697
C2SP3,correlated_with_SssCH2,0.9726405049105659
MW,correlated_with_SZ,0.9724567492614631
AATSC2s,correlated_with_SdssC,0.97239981520694
AATS0v,correlated_with_Mv,0.9720582471724053
ATS4pe,correlated_with_ATS4d,0.9719165342451584
SpDiam_A,correlated_with_MPC2,0.9717586995550223
Mp,correlated_with_AATS1p,0.9713759937878708
ETA_dAlpha_B,correlated_with_ETA_dPsi_A,0.970988008942727
Xpc-6dv,correlated_with_Xpc-6d,0.9698673894797099
ATSC3dv,correlated_with_AATSC1dv,0.9692505952899562
Xc-3d,correlated_with_ETA_eta_BR,0.9688639641910827
MATS1pe,correlated_with_MATS1se,0.9687952332518308
GATS3d,correlated_with_MATS3d,0.9684658964955397
MATS1v,correlated_with_AATSC1v,0.9683321674367947
ETA_shape_p,correlated_with_AMID,0.9674198872305131
AATSC1c,correlated_with_AATSC0c,0.9668056476611395
Xp-2d,correlated_with_MPC2,0.9664289118787244
piPC5,correlated_with_fMF,0.9662133957217937
ATSC7pe,correlated_with_ATSC7i,0.9661125011890802
ATSC1dv,correlated_with_AATSC1dv,0.9659377916228601
C2SP2,correlated_with_ETA_dEpsilon_B,0.9658284757557324
ETA_eta_B,correlated_with_GGI1,0.9657486912834052
SM1_Dzpe,correlated_with_SM1_Dzare,0.9654518979158945
AATS0p,correlated_with_AATSC0v,0.9652041447204748
RotRatio,correlated_with_nRot,0.9650008771241211
Mse,correlated_with_Mare,0.9647956060521607
BCUTp-1l,correlated_with_BCUTv-1l,0.964742415123428
AATSC3dv,correlated_with_SdO,0.9645185511686605
MATS4p,correlated_with_GATS4i,0.9645058721037728
MPC6,correlated_with_Xpc-6d,0.9643148297469062
Kier1,correlated_with_SpMAD_D,0.9642353204736
AATSC0dv,correlated_with_AATS0dv,0.9640839983538433
ATS5dv,correlated_with_piPC7,0.964039479687688
ATSC2c,correlated_with_AATSC2are,0.9639960556251075
AATS1v,correlated_with_Mv,0.9637303829982657
SIC0,correlated_with_CIC0,0.9632900530263271
SpMAD_DzZ,correlated_with_SpMAD_Dzi,0.963261283595692
ATSC0v,correlated_with_Xp-1dv,0.9631199138644466
AATSC0c,correlated_with_ATSC1c,0.9629091653218558
ATS3d,correlated_with_Xp-3dv,0.9627370281474092
ATSC4i,correlated_with_ATSC4v,0.9625223079067958
Xp-3d,correlated_with_AATS3d,0.9624778017075122
MATS4Z,correlated_with_MATS4pe,0.9624530049181241
ATSC1d,correlated_with_AATSC1d,0.9623668781806324
AATS1p,correlated_with_AATS2p,0.962201264800272
ATS3dv,correlated_with_AATS3dv,0.9619532735467242
GGI1,correlated_with_ETA_eta_BR,0.9619230391103983
GATS1v,correlated_with_Mv,0.9618121554076586
ATSC0Z,correlated_with_ATSC2Z,0.9616718017815724
Mm,correlated_with_MIC0,0.9616568371344425
GATS4i,correlated_with_AATS4i,0.9613554164784052
AATS3pe,correlated_with_AATS3s,0.9606798179127959
ATSC0s,correlated_with_BCUTs-1h,0.9599357499957785
MATS3are,correlated_with_MATS3se,0.9596099691567113
nX,correlated_with_AMID_X,0.9595760581123461
SpMAD_D,correlated_with_Diameter,0.9594184457097316
MPC2,correlated_with_AATS2d,0.9592675704109579
AATSC1p,correlated_with_ATSC1p,0.9588252832344508
nBondsS,correlated_with_bpol,0.9587428457239202
PEOE_VSA13,correlated_with_SdssC,0.9583180384060495
ATSC3pe,correlated_with_MATS3m,0.9582301929884103
VSA_EState2,correlated_with_SdO,0.9579069341998483
AATSC1pe,correlated_with_ATSC1are,0.9578298914482225
SpDiam_Dzv,correlated_with_SpDiam_Dzi,0.9575264723067737
Vabc,correlated_with_Xp-0dv,0.9571474576916064
ATS5Z,correlated_with_ATS5p,0.9570651332127666
GATS1i,correlated_with_AATS2i,0.9565533148824934
AATSC3se,correlated_with_SdssC,0.9563275525764618
SIC1,correlated_with_CIC1,0.9563264545284967
SsOH,correlated_with_VSA_EState3,0.9556732762655045
SZ,correlated_with_ZMIC0,0.9553903184965618
Mare,correlated_with_ETA_epsilon_1,0.9551576189670725
ATSC2se,correlated_with_AATSC2are,0.9548977348969986
ATS4Z,correlated_with_Diameter,0.9544600978729451
ATSC4s,correlated_with_ATSC4are,0.9541708818824722
ATSC5s,correlated_with_ATSC5se,0.9541526215914302
SaasC,correlated_with_Xpc-6d,0.9537274848544398
Diameter,correlated_with_SpDiam_Dzi,0.9534705736807372
AATS2s,correlated_with_AATS1s,0.9528892953709149
NsI,correlated_with_ATSC0p,0.9527867085255067
AATSC0are,correlated_with_SM1_Dzare,0.9525664243360923
AATS3Z,correlated_with_AATS3m,0.9522262726486624
AATSC0d,correlated_with_BCUTd-1h,0.9521393101870064
ATSC1p,correlated_with_ATSC1v,0.952113688877468
AATSC2d,correlated_with_BCUTd-1h,0.9514790012459
MATS2v,correlated_with_AATSC2v,0.9513479830598769
ATSC4c,correlated_with_ATSC4dv,0.9511632066621037
ETA_dPsi_A,correlated_with_SM1_Dzare,0.9510318603343986
GATS2pe,correlated_with_GATS2c,0.9509410589014631
ATS1dv,correlated_with_ETA_eta_F,0.9507517568775158
ETA_epsilon_1,correlated_with_AATS2pe,0.9506201316220341
ZMIC1,correlated_with_ZMIC2,0.9505756769318627
AATSC1s,correlated_with_ATSC1se,0.9504145495038488
GATS2i,correlated_with_GATS2p,0.950208180642081
ETA_eta,correlated_with_ETA_eta_L,0.9501415932008324
AMID_C,correlated_with_AMID_h,0.9501296632320632
