fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9309962894412236,0.764343178867206,0.23048226678094563,0.3837779477875145,0.20467647984990334,0.33670233846250686
2,0.9191385537876123,0.8468091277905002,0.23062634592852474,0.3405089446748281,0.18467896291840744,0.25674657035759474
3,0.9511874797748212,0.6659292688213853,0.19133580472270226,0.4217732380706632,0.15708383977175347,0.3828712248918553
4,0.92726005813567,0.8852995417845841,0.22397541662105694,0.3330180258439927,0.1956256568600321,0.29815756960691253
5,0.9420979246752635,0.7637349021179952,0.22002627863744229,0.3015991755369563,0.17680374121564355,0.29694646208392417
