source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9995216342092368,0.716759568463456,0.18543048547027993,0.2827620657457808,True
hpo_round_1,0.9999750482210011,0.71466696855014,0.21458054834849957,0.28530807967086114,False
hpo_round_2,0.9999750482210011,0.7146669685501399,0.21458054834849952,0.28530807967086125,False
hpo_round_3,0.9711023735273484,0.7234258399453009,0.1634462667893326,0.24767653358204755,False
