generation,best_fitness,avg_fitness
1,0.48958384067610244,0.16662434147774008
2,0.48958384067610244,0.302778472108715
3,0.6184626708179539,0.34617061413753775
4,0.6184626708179539,0.43861542507667167
5,0.6203751819596863,0.460851356377899
6,0.6203751819596863,0.49017236318726115
7,0.6203751819596863,0.5435954673582001
8,0.6637994115043035,0.578498800954052
9,0.6637994115043035,0.5810949479720898
10,0.6867292038194696,0.5955410543124696
11,0.69137364929638,0.6302398397238668
12,0.69137364929638,0.6223707208154474
13,0.7810585023507415,0.6595491504194433
14,0.781058502350742,0.6688204730331198
15,0.7810585023507415,0.6729988705457908
16,0.7810585023507418,0.674758461978281
17,0.7810585023507418,0.6749406795998183
18,0.7810585023507419,0.7169495916152526
19,0.7810585023507419,0.7714850596656884
20,0.7810585023507419,0.7389176533127827
21,0.7810585023507419,0.7810585023507415
22,0.7810585023507419,0.7683368707909538
23,0.7810585023507419,0.7580790478895417
24,0.7810585023507419,0.7209285895383094
25,0.7810585023507419,0.7335685974493141
26,0.781058502350742,0.7496494808793102
27,0.781058502350742,0.734911360327127
28,0.7810585023507419,0.7510261839950124
29,0.7810585023507419,0.7747575176236833
30,0.7810585023507419,0.7692252940051708
