generation,best_fitness,avg_fitness
1,0.30013853504584587,-0.0347939830309072
2,0.300138535045846,0.017018297262903048
3,0.30013853504584603,0.13665171558133296
4,0.36645080242625616,0.17576190729648317
5,0.36645080242625633,0.26829151586167965
6,0.36645080242625633,0.30570120027541337
7,0.3664508024262564,0.3284718732090731
8,0.37651784111825876,0.3436524372471961
9,0.37651784111825864,0.35553064018569513
10,0.37651784111825876,0.3470637548067911
11,0.37651784111825876,0.35048863501654237
12,0.37651784111825876,0.3610547082999597
13,0.37651784111825876,0.358185012399063
14,0.37651784111825876,0.3568070543904682
15,0.3765178411182587,0.3626476621155711
16,0.3765178411182587,0.37651784111825853
17,0.3765178411182587,0.3435637727442669
18,0.3765178411182587,0.37305185356200404
19,0.3765178411182587,0.3642485133173134
20,0.3765178411182588,0.35637492266714516
21,0.3765178411182588,0.3765178411182586
22,0.3765178411182588,0.3524376478196835
23,0.37651784111825876,0.3582036661867434
24,0.3765178411182588,0.35994798746453294
25,0.3765178411182588,0.3551067673732385
26,0.3765178411182588,0.3765178411182586
27,0.3765178411182588,0.35236471536426067
28,0.37651784111825876,0.36440637993645597
29,0.3765178411182588,0.3689850685759258
30,0.3765178411182588,0.36561605386235285
