source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.7022532476632177,0.13678222864359577,0.954487846293552,0.5654710190196219,False
hpo_round_1,0.729852286215709,0.34582004810188244,0.5776922853030692,0.38403223811382653,True
hpo_round_2,0.3842384670456761,0.2762027903859128,0.3205507853552329,0.10803567665976332,False
hpo_round_3,0.3842384670456761,0.2762027903859128,0.3205507853552329,0.10803567665976332,False
