n_features,mean_train_r2,mean_cv_r2,std_cv_r2,selected_features
1,0.8445746759012608,0.6521248936500843,0.08398178431123474,['AATS1Z']
2,0.864038359083644,0.675300841919284,0.09786065436332789,"['AATS1Z', 'Xpc-4d']"
3,0.8444894334931627,0.6867065488131072,0.10276210271265576,"['AATS1Z', 'Xpc-4d', 'SMR_VSA4']"
4,0.8321008701829159,0.6972626138332789,0.11278506906451456,"['AATS1Z', 'Xpc-4d', 'SMR_VSA4', 'piPC7']"
5,0.8317314864144911,0.7087380513492814,0.1253653585260787,"['AATS0Z', 'AATS1Z', 'Xpc-4d', 'SMR_VSA4', 'piPC7']"
