fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.6651612903225805,0.6925868178596741,0.4411632350955823,0.5206726418777925,0.35125000000000006,0.47499999999999987
2,0.7401858378724766,-1.6714285714285713,0.47087684164758004,0.5296225070746141,0.3812500000000002,0.5149999999999997
3,0.7053255860548988,0.9130097087378637,0.47937459256827536,0.16733200530681538,0.42500000000000004,0.14
4,0.7701974165244944,0.013770491803278495,0.38382938918222503,0.9299462350050137,0.32125,0.7800000000000002
5,0.6303961075416382,0.7359726962457338,0.48109250669699677,0.43977266854592034,0.3699999999999999,0.41999999999999993
