source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9248450233340583,0.5384432246983131,0.06848725328443404,0.3864017986357452,True
hpo_round_1,0.93232214422253,0.5553322189911706,0.05970992111585314,0.37698992523135944,False
hpo_round_2,0.93232214422253,0.5553322189911706,0.05970992111585309,0.37698992523135944,False
hpo_round_3,0.93232214422253,0.5553322189911706,0.05970992111585309,0.37698992523135944,False
