generation,best_fitness,avg_fitness
1,0.20928331213586224,-0.07526825612549287
2,0.26211290045448515,-0.0006100850747339404
3,0.3243310906481935,0.10608642736107754
4,0.3243310906481935,0.15986647468359547
5,0.36186521933287386,0.1832024559616186
6,0.3824519599114371,0.22183750418470344
7,0.4120505849970114,0.24050858627708954
8,0.4120505849970115,0.2980162732639081
9,0.44569063292029476,0.3257433059438071
10,0.4456906329202949,0.3466570588834059
11,0.4574084192545927,0.37776975522299544
12,0.45740841925459286,0.39777926306526645
13,0.46686640794981304,0.415945856034743
14,0.45740841925459275,0.426019176570211
15,0.45740841925459286,0.44079021060728396
16,0.45740841925459286,0.4520377051319102
17,0.45740841925459286,0.4564528304800223
18,0.45740841925459286,0.45196132894977403
19,0.45740841925459286,0.4565091153476314
20,0.45740841925459286,0.4523356031162632
21,0.45740841925459286,0.45188974536054355
22,0.45740841925459286,0.45399753982047614
23,0.45740841925459286,0.45350512199958604
24,0.45740841925459286,0.4541411261836696
25,0.45740841925459286,0.45337262127390254
26,0.45740841925459286,0.45472833313956507
27,0.45740841925459286,0.45483434740176976
28,0.47224843742997463,0.4552771404108956
29,0.47224843742997463,0.45158460983211257
30,0.47224843742997474,0.45118098423857256
