fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9443912761641143,0.6022583178499028,0.23148587304123766,0.577210296435484,0.17294294685739334,0.45251883452154346
2,0.9381117225951537,0.531317570750522,0.24543583540543312,0.6105952972736033,0.1780341504875681,0.44440674315681483
3,0.9340598986175292,0.6707112017773798,0.2471730652160544,0.5691201617288707,0.18788225998674427,0.4454242701361108
4,0.9434167321878785,0.6306458084163851,0.2182259504144614,0.6867997922889159,0.1696127893186173,0.5367781344135886
5,0.9392442066965205,0.6009458264002145,0.24431349526684243,0.5423138643903347,0.18985905633807793,0.39319765371194865
