descriptor,reason,r
ATS0v,correlated_with_SMR,0.9960321790985598
ECIndex,correlated_with_SpDiam_D,0.9958874846420847
GATS7pe,correlated_with_GATS7are,0.9958549898639153
PetitjeanIndex,correlated_with_TopoShapeIndex,0.9958438002134967
ATS7d,correlated_with_ATS7v,0.9958359710537499
ATS7m,correlated_with_ATS7Z,0.9958198087398588
ATS8v,correlated_with_ATS8d,0.9956691367883651
SRW07,correlated_with_SRW09,0.99566504858286
Xp-0d,correlated_with_Kier1,0.9956330744359876
ATS5d,correlated_with_ATS5v,0.995534617808711
VE3_A,correlated_with_VE2_Dzm,0.9955281338392181
ATS4i,correlated_with_ATS4se,0.9955137286319256
ATS6i,correlated_with_ATS6pe,0.9954631090439666
SpAD_Dzp,correlated_with_SpDiam_Dzp,0.9954105889950824
AATSC6dv,correlated_with_MATS6dv,0.9953550437887809
ATS3i,correlated_with_ATS3se,0.99535140603784
NddssS,correlated_with_SddssS,0.9952748364465794
BIC0,correlated_with_SIC0,0.9952638431112434
TIC3,correlated_with_TIC2,0.99513802718587
SpDiam_Dzp,correlated_with_SpDiam_Dzv,0.9951332552833985
SdO,correlated_with_NdO,0.995081084677135
Sp,correlated_with_VMcGowan,0.9950592078992159
Mse,correlated_with_Mpe,0.9950145029162332
SRW06,correlated_with_MWC02,0.9950067082588208
VE2_A,correlated_with_VE2_Dzm,0.9949421208791817
MIC4,correlated_with_MIC5,0.9948552004123891
ATSC1pe,correlated_with_ATSC1are,0.9947820733787899
SM1_Dzpe,correlated_with_SM1_Dzse,0.9946440054341887
MATS7v,correlated_with_AATSC7v,0.9945578892550114
AATSC3dv,correlated_with_MATS3dv,0.9945092323638753
Sv,correlated_with_VMcGowan,0.994458134384365
ATS7v,correlated_with_ATS7p,0.9943628075877059
AATSC7dv,correlated_with_MATS7dv,0.9943430705699865
TMPC10,correlated_with_MPC7,0.9943252062068121
ATS4v,correlated_with_ATS5v,0.9941586019260443
SMR,correlated_with_VMcGowan,0.9940539333992174
AATSC1pe,correlated_with_AATSC1are,0.994001125737456
ATS6d,correlated_with_ATS6v,0.9938986305435908
ATS0se,correlated_with_ATS2se,0.993681818749272
MATS5dv,correlated_with_AATSC5dv,0.9936239363391292
ATS3d,correlated_with_ATS3v,0.9936204418955363
ATSC4are,correlated_with_ATSC4pe,0.9935470679952075
SpDiam_D,correlated_with_SpDiam_Dzv,0.9934912837984798
AATS0i,correlated_with_Mi,0.9934601207812321
AATS6pe,correlated_with_AATS6se,0.9934475864297261
piPC4,correlated_with_piPC3,0.993353769732999
ETA_epsilon_1,correlated_with_Mpe,0.9933145130194477
ATSC8are,correlated_with_ATSC8pe,0.993294692095309
ATS5p,correlated_with_ATS4p,0.9931732912110807
ATSC2are,correlated_with_ATSC2pe,0.993138211187883
VMcGowan,correlated_with_Xp-0dv,0.9930839450787904
VR1_Dzm,correlated_with_ETA_eta_R,0.9929129531133053
ATS2v,correlated_with_ATS0d,0.9929023280149438
VR2_Dzm,correlated_with_VE1_Dzp,0.9928324670309571
ATS0p,correlated_with_Xp-1dv,0.9928019361225465
SpDiam_Dzi,correlated_with_SpDiam_Dzv,0.992744527843066
MPC3,correlated_with_Xp-4d,0.9927186237568586
MPC5,correlated_with_MPC6,0.9927072352800334
ATS8d,correlated_with_ATS8p,0.9926834120280456
AATSC4are,correlated_with_AATSC4pe,0.9925667278482735
ATS3p,correlated_with_ATS4p,0.9925373901114468
GATS6pe,correlated_with_GATS6se,0.9924778494018544
SIC5,correlated_with_CIC5,0.9921984483510549
SsCH3,correlated_with_NsCH3,0.9921243946179916
AATSC0are,correlated_with_AATSC0pe,0.9920737319272309
ATS6v,correlated_with_ATS6p,0.9920399576804367
SpAD_A,correlated_with_mZagreb2,0.9919775168845881
SIC4,correlated_with_CIC4,0.9919385604979022
NssNH,correlated_with_SssNH,0.9917666458289621
AATS7are,correlated_with_AATS7se,0.9916393556819526
TIC2,correlated_with_TIC1,0.9913588732207377
AATSC4dv,correlated_with_MATS4dv,0.9913390628409133
ETA_beta_s,correlated_with_VE1_Dzp,0.9912612244262261
AATSC7se,correlated_with_MATS7se,0.991239627711916
ATS4d,correlated_with_ATS5v,0.9912184590515856
ETA_alpha,correlated_with_SZ,0.991084465752434
MWC02,correlated_with_VE2_Dzm,0.9908115887239768
MATS1i,correlated_with_AATSC1i,0.9908111483500436
ATS2p,correlated_with_ATS1p,0.9906822718141346
MATS4are,correlated_with_MATS4pe,0.9906179863623248
GATS5se,correlated_with_GATS5pe,0.9905703090434835
AATSC2d,correlated_with_MATS2d,0.9903981392276678
ATS0d,correlated_with_VE1_Dzp,0.9903948148890058
IC5,correlated_with_IC4,0.9902997604211384
AATSC1m,correlated_with_ATSC1m,0.9902184011885614
MPC7,correlated_with_MPC8,0.9902110446174688
ATSC0pe,correlated_with_ATSC0se,0.9901727549998289
AATSC7d,correlated_with_MATS7d,0.9900349383860726
AATS2pe,correlated_with_AATS2are,0.9899061931014325
GATS4pe,correlated_with_GATS4are,0.9898824684382971
GATS7are,correlated_with_GATS7se,0.9897226740532674
AATSC2are,correlated_with_AATSC2pe,0.9896995015118414
mZagreb2,correlated_with_Kier1,0.9896932917472467
ATSC7se,correlated_with_ATSC7are,0.9895335234602637
AATS1pe,correlated_with_AATS1are,0.9895209383365081
AATSC7pe,correlated_with_MATS7are,0.9893649904810273
AATS4pe,correlated_with_AATS4se,0.9893603636056338
nBondsKS,correlated_with_nBondsS,0.9893308984148697
ATSC6pe,correlated_with_ATSC6are,0.9892650779883522
ETA_eta_R,correlated_with_Xp-2d,0.9891407026898227
MPC6,correlated_with_Xp-6d,0.9889638605148282
MATS2v,correlated_with_AATSC2v,0.9889296453963465
MPC4,correlated_with_Xp-4d,0.9889176067942225
SdsssP,correlated_with_NdsssP,0.9887532477911216
ETA_eta_FL,correlated_with_ETA_beta,0.9887515838815263
ATS2se,correlated_with_ETA_eta_L,0.9884261479984436
VSA_EState6,correlated_with_SaaCH,0.988333880977508
SIC3,correlated_with_CIC3,0.9882933687003115
AATS1d,correlated_with_AATS0d,0.9882266748179265
piPC2,correlated_with_piPC1,0.9882166637477111
AATSC4pe,correlated_with_AATSC4se,0.9880021747316723
MATS1pe,correlated_with_MATS1are,0.987900519916781
MATS7are,correlated_with_MATS7se,0.9878862900249346
BIC1,correlated_with_SIC1,0.9878189476924243
Mare,correlated_with_Mpe,0.9876018769615627
ATS8i,correlated_with_ATS7p,0.9874773836027851
BCUTpe-1h,correlated_with_BCUTp-1l,0.987361733392186
ATS4se,correlated_with_ATS5se,0.9872608977810124
ATS3dv,correlated_with_ATS4dv,0.9868821685388325
ATS2dv,correlated_with_ATS0dv,0.9868498013015348
AATSC1are,correlated_with_AATSC1se,0.9866294068880688
CIC4,correlated_with_CIC5,0.9865893354094766
ATS0s,correlated_with_ATSC0s,0.9865514820138973
AATSC5d,correlated_with_MATS5d,0.9865178955205706
VE1_Dzp,correlated_with_Kier1,0.9864646823809939
AATS5pe,correlated_with_AATS5se,0.9864511971331644
ATSC5are,correlated_with_ATSC5pe,0.9864238941173933
AATSC6d,correlated_with_MATS6d,0.9863053341848285
BCUTare-1l,correlated_with_NdsssP,0.9861718916895367
MPC10,correlated_with_MPC9,0.9860855700903169
AATSC2dv,correlated_with_MATS2dv,0.9858830323460062
ZMIC0,correlated_with_Kier1,0.9858197794855036
SZ,correlated_with_Xp-0dv,0.9857261668928227
AATS0v,correlated_with_Mv,0.9856757048986223
MATS4pe,correlated_with_MATS4se,0.9855935635575908
SRW05,correlated_with_n5Ring,0.9852400383765341
AMID_C,correlated_with_AMID_h,0.9849703232751896
SpMAD_D,correlated_with_SpMAD_Dzi,0.9847423521596943
BertzCT,correlated_with_ETA_beta,0.9846646917526816
MATS6pe,correlated_with_MATS6se,0.9846318819705221
Xp-3d,correlated_with_WPol,0.9845466682605495
ATS4dv,correlated_with_ATS5dv,0.9843676398143513
SpDiam_DzZ,correlated_with_SpDiam_Dzv,0.9843607767174949
AATS6are,correlated_with_AATS6se,0.9843341531326495
GATS1pe,correlated_with_GATS1are,0.984174068752613
AETA_alpha,correlated_with_ETA_dAlpha_B,0.9841157524858639
ATSC2pe,correlated_with_ATSC2se,0.9840473245190237
AETA_beta_ns,correlated_with_AETA_dBeta,0.9840178623430942
ZMIC4,correlated_with_ZMIC5,0.9838554938933182
MPC9,correlated_with_MPC8,0.9833626981232875
AATSC0s,correlated_with_AATS0s,0.9832863382385091
ETA_eta_F,correlated_with_ETA_beta,0.9829904731989078
ATS5v,correlated_with_ATS4p,0.9828641048478195
MATS6p,correlated_with_AATSC6p,0.9828211115787073
nAromAtom,correlated_with_naRing,0.9826586455608787
MATS4d,correlated_with_AATSC4d,0.9826487663948116
MATS1dv,correlated_with_AATSC1dv,0.9822727266582493
piPC5,correlated_with_piPC3,0.9822388093629789
Xp-4d,correlated_with_WPol,0.9820865071979499
ETA_eta,correlated_with_ETA_eta_L,0.9819021510766534
SpMAD_Dzp,correlated_with_SpMAD_Dzv,0.9818104756873536
MATS3v,correlated_with_AATSC3v,0.9816968949012567
ATS5se,correlated_with_ATS6pe,0.9816786159279327
MATS7s,correlated_with_AATSC7s,0.9816267349537822
Xp-0dv,correlated_with_TIC0,0.9814673451137974
GGI2,correlated_with_Xpc-4d,0.9814361643795443
ATS3Z,correlated_with_ATS4Z,0.9811421502480201
ATS6p,correlated_with_ATS7p,0.9810956189628667
AATS3se,correlated_with_AATS3pe,0.9809938912151799
AATSC6se,correlated_with_AATSC6pe,0.9809349887373815
MATS5se,correlated_with_MATS5pe,0.9806934104572713
Xp-6dv,correlated_with_Xp-5dv,0.9806447419945329
GATS4are,correlated_with_GATS4se,0.9805564787506411
ATSC8pe,correlated_with_ATSC8se,0.9803434352211486
AATSC2pe,correlated_with_AATSC2se,0.9802317527684198
AATS2dv,correlated_with_AATS0dv,0.9802098048866523
GATS2se,correlated_with_GATS2pe,0.9800030313112732
Xpc-6d,correlated_with_Xpc-5d,0.9797912449558914
AXp-2dv,correlated_with_AXp-1dv,0.9797098057500384
mZagreb1,correlated_with_AETA_eta_R,0.9796949862356057
BIC4,correlated_with_BIC5,0.9796552087896283
AATSC5are,correlated_with_AATSC5pe,0.9792920053990969
ATS3se,correlated_with_ETA_eta_L,0.9791903038103084
SM1_Dzare,correlated_with_SM1_Dzse,0.9787971534362129
AATSC3d,correlated_with_MATS3d,0.9787715695282502
GGI3,correlated_with_Xpc-5d,0.9786858097376683
ATS2Z,correlated_with_ATS1m,0.9784820955527661
Mv,correlated_with_AATS1v,0.9783989654551786
piPC6,correlated_with_piPC7,0.9777396874844647
ATSC0d,correlated_with_AETA_eta_R,0.977737081806574
ATSC4pe,correlated_with_ATSC4se,0.9776960259856038
AATSC5se,correlated_with_AATSC5pe,0.9772579614135807
WPol,correlated_with_Xp-2d,0.9770749334518888
ATS3v,correlated_with_ATS4p,0.9768700147493025
SpMAD_Dzi,correlated_with_SpMAD_Dzv,0.9768629929067884
MATS3pe,correlated_with_MATS3are,0.9766200924178864
SpMax_A,correlated_with_SpDiam_A,0.9765219789443356
MATS7i,correlated_with_AATSC7i,0.9763471236063896
Mm,correlated_with_AATS2Z,0.9763068989323546
MATS7p,correlated_with_AATSC7p,0.9762628782964542
Xp-5d,correlated_with_Xp-6d,0.9759378561128951
piPC3,correlated_with_TpiPC10,0.9758268512440742
MPC8,correlated_with_Xp-7d,0.9755966421137662
Xp-2d,correlated_with_Kier1,0.9755006466305081
BIC2,correlated_with_SIC2,0.975430866542558
piPC1,correlated_with_VE2_Dzm,0.9753894359245303
ETA_eta_BR,correlated_with_ETA_eta_B,0.9753205724978086
nBondsS,correlated_with_ATSC0v,0.9752681456062572
AATSC6pe,correlated_with_AATSC6are,0.9749927959361573
SM1_Dzv,correlated_with_SM1_Dzp,0.9748852575616738
MAXddsN,correlated_with_MINddsN,0.9748092946420039
ATS8p,correlated_with_ATS7p,0.9746913513467973
GATS3pe,correlated_with_GATS3are,0.9745253496572036
ATSC6are,correlated_with_ATSC6se,0.9742768967170266
AATS1p,correlated_with_AATS0p,0.9739877287558198
AATS1se,correlated_with_AATS1are,0.9736281313969307
Xp-1dv,correlated_with_Xp-2dv,0.9736183829550192
AATS3are,correlated_with_AATS3pe,0.9735325103722384
nH,correlated_with_ATSC0v,0.973291411201004
ATS3s,correlated_with_ATS1s,0.9732028959633087
AATSC4v,correlated_with_MATS4v,0.9725753619894245
GATS2pe,correlated_with_GATS2are,0.9724403316616689
ATSC1are,correlated_with_ATSC1se,0.9724104031621188
AETA_eta_L,correlated_with_AETA_eta_FL,0.9722038251551415
ATSC3pe,correlated_with_ATSC3are,0.9721404644729297
GATS5pe,correlated_with_GATS5are,0.9720972544144392
MATS1d,correlated_with_AATSC1d,0.9720904621224957
GATS7s,correlated_with_GATS7se,0.9720858221695388
Xp-3dv,correlated_with_Xp-2dv,0.9719541144017201
Radius,correlated_with_Diameter,0.9718907709945835
AATS2are,correlated_with_AATS2se,0.9718266748733102
nBondsKD,correlated_with_ETA_beta_ns,0.9716846444474504
TpiPC10,correlated_with_piPC7,0.9715225249922784
WPath,correlated_with_SpDiam_Dzv,0.9713255137209128
ATS4p,correlated_with_ATS1p,0.9711877189205441
AATSC0p,correlated_with_BCUTp-1h,0.9711767015198725
AATSC3are,correlated_with_AATSC3pe,0.9709764364947836
Kier1,correlated_with_TIC0,0.9708932676301933
VE1_A,correlated_with_VE2_Dzm,0.9708296912567885
AETA_eta_R,correlated_with_ATS5Z,0.9706494592556646
SpMAD_DzZ,correlated_with_VR3_A,0.9706275757984213
MATS2pe,correlated_with_MATS2se,0.9705029529315443
GATS6d,correlated_with_MATS6d,0.970085752116847
nBondsM,correlated_with_ETA_beta_ns,0.9700821247216932
Xc-3d,correlated_with_GGI1,0.9699787102985525
AATSC6s,correlated_with_MATS6s,0.9693843101900228
ATSC5pe,correlated_with_ATSC5se,0.9688196663589626
Xpc-6dv,correlated_with_Xpc-5dv,0.9684336806508724
MATS1are,correlated_with_MATS1se,0.9683987272317279
TIC1,correlated_with_TIC0,0.9680532059875269
GATS1are,correlated_with_GATS1se,0.967469216309149
ATS8Z,correlated_with_GGI7,0.9673772416645349
MATS5are,correlated_with_MATS5pe,0.9672107083845644
MATS1m,correlated_with_ATSC1m,0.9663804821961549
AATS5are,correlated_with_AATS5se,0.9658348539240637
Xp-7dv,correlated_with_Xp-5dv,0.9657019727026739
ATS1dv,correlated_with_ATS0dv,0.9648934549637792
ATS7p,correlated_with_ATS1p,0.9646420156560123
ATS5Z,correlated_with_ATS4Z,0.9645973393980374
MATS5p,correlated_with_AATSC5p,0.9644847686027352
SdsCH,correlated_with_NdsCH,0.9644462590251955
AATSC0se,correlated_with_AATSC0pe,0.9641951749787117
BCUTs-1l,correlated_with_BCUTp-1h,0.9639325404175856
Xp-5dv,correlated_with_Xp-4dv,0.9639207969783135
ATS1p,correlated_with_TIC0,0.9636962794783022
VR3_A,correlated_with_Kier2,0.9634095695147137
ATS0dv,correlated_with_ATS2s,0.9632774119565289
Xch-5d,correlated_with_n5Ring,0.9629127373821768
SpDiam_Dzv,correlated_with_Kier2,0.9620856706981269
Xp-7d,correlated_with_Xp-6d,0.9618793545850471
SIC2,correlated_with_CIC2,0.9617264285375396
AATS0dv,correlated_with_AATS0s,0.9607275321507492
ZMIC2,correlated_with_ZMIC3,0.9606172589652937
GATS7d,correlated_with_MATS7d,0.9605837528393067
Kier3,correlated_with_SpMAD_Dzv,0.9604839009628277
GATS6se,correlated_with_GATS6are,0.9604646696298833
MIC3,correlated_with_MIC5,0.9604354714416815
IC3,correlated_with_IC4,0.9602745350780936
SsF,correlated_with_SssssC,0.9601127901379795
BIC5,correlated_with_CIC5,0.9599026914397816
Kier2,correlated_with_SpMAD_Dzv,0.9598859073773233
AATS4are,correlated_with_AATS4se,0.9585340847423323
ETA_eta_L,correlated_with_TIC0,0.958519642094776
MATS7c,correlated_with_AATSC7c,0.9584213092290018
AATSC5pe,correlated_with_MATS5pe,0.957514353132043
AATS3Z,correlated_with_AATS4Z,0.957509042276202
AATSC6i,correlated_with_MATS6i,0.9574965969725233
MATS5v,correlated_with_AATSC5v,0.9573980416572198
MATS1se,correlated_with_GATS1se,0.9572334240902756
AXp-3dv,correlated_with_AXp-1dv,0.9570191595318295
AATSC6are,correlated_with_MATS6are,0.9569384968047386
MATS6c,correlated_with_AATSC6c,0.9568456302435387
BCUTi-1l,correlated_with_BCUTp-1h,0.956503073435964
MATS1c,correlated_with_GATS1c,0.9557932926165849
ATS8s,correlated_with_GGI7,0.9556594670250123
ATS6pe,correlated_with_ATS7i,0.955372830063559
GATS7dv,correlated_with_GATS7se,0.9549822536578556
ATS1m,correlated_with_Xp-2dv,0.9547622597872113
ATSC1p,correlated_with_AATSC1p,0.9537373061337618
SM1_Dzp,correlated_with_ATS2s,0.953605769077939
BIC3,correlated_with_CIC3,0.9533360110498905
EState_VSA10,correlated_with_ATSC0s,0.9532876219302421
ATS7i,correlated_with_ATSC0v,0.9532231534584996
Xpc-5d,correlated_with_Xpc-4d,0.9532193396149653
ETA_epsilon_4,correlated_with_Mpe,0.953073943097929
ATS5dv,correlated_with_ATS6dv,0.9516550894026172
Xp-4dv,correlated_with_Xp-2dv,0.9512315278336418
SIC1,correlated_with_CIC1,0.9511907657096184
SIC0,correlated_with_CIC0,0.9506911296271991
GATS3are,correlated_with_GATS3se,0.9505428891016228
AATS1v,correlated_with_AATS2v,0.9503206656896537
MATS5i,correlated_with_AATSC5i,0.9502126367449919
Xpc-5dv,correlated_with_Xpc-4dv,0.9500777370214565
