source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.5554130319671092,0.3367418062380919,0.13913805306411411,0.21867122572901732,True
hpo_round_1,1.0,0.3795997542073587,0.19893281350858996,0.6204002457926413,False
hpo_round_2,1.0,0.3795997542073587,0.19893281350858996,0.6204002457926413,False
hpo_round_3,1.0,0.3795997542073587,0.19893281350858996,0.6204002457926413,False
