source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.7002949238026821,0.5221069230155283,0.06403370466391671,0.1781880007871538,True
hpo_round_1,0.6969216683160393,0.5259984301662606,0.07388845179954928,0.17092323814977872,False
hpo_round_2,0.6969216683160393,0.5259984301662606,0.07388845179954928,0.17092323814977872,False
hpo_round_3,0.8292165125885032,0.5632254035976901,0.07896332087655573,0.265991108990813,False
