fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.691285182671354,0.60054481756703,0.563620299321965,0.46463450239189985,0.37071607220478975,0.3670026335080067
2,0.7206564849122563,0.5055690947854699,0.513149705836072,0.675929143787883,0.32360043946806505,0.5356670617343939
3,0.7315344570842074,0.44894235859102627,0.492069032765133,0.7741731977160602,0.32051234462709965,0.5519258127703561
4,0.6858728275538368,0.46193994846029673,0.526203697010035,0.7896135896265891,0.34389077822945296,0.5153823670735019
5,0.6721256667917563,0.5935383956738189,0.5556313724149239,0.6124881134735294,0.35907765515673895,0.42300122248468314
