compound_id,split,leverage,standardized_residual,h_star,applicability_domain,in_domain
compound_79,train,0.022296821919874917,-1.6530897403640517,0.09803921568627451,in_domain,True
compound_67,train,0.023889339273583342,-2.1964809692818568,0.09803921568627451,in_domain,True
compound_38,train,0.029988862880341954,-1.7351563990859054,0.09803921568627451,in_domain,True
compound_20,train,0.014306822479434567,-1.2043394925012105,0.09803921568627451,in_domain,True
compound_2,train,0.012300523340025998,-1.332598520145511,0.09803921568627451,in_domain,True
compound_80,train,0.013759234157919973,-0.8871639542425895,0.09803921568627451,in_domain,True
compound_50,train,0.02329352597267379,-0.6691720658694855,0.09803921568627451,in_domain,True
compound_137,train,0.08619440236314044,-2.0357775148962696,0.09803921568627451,in_domain,True
compound_63,train,0.02926280573086351,-1.4830032751350721,0.09803921568627451,in_domain,True
compound_7,train,0.029261578215725156,-1.4640021331100856,0.09803921568627451,in_domain,True
compound_76,train,0.027009351891762193,-1.291456804828713,0.09803921568627451,in_domain,True
compound_31,train,0.017756859317304526,-0.877056037277273,0.09803921568627451,in_domain,True
compound_101,train,0.022636963609031543,-0.7002659821504832,0.09803921568627451,in_domain,True
compound_18,train,0.020504454856808407,-0.5882654414511982,0.09803921568627451,in_domain,True
compound_121,train,0.06866846506518746,-1.0495239415474311,0.09803921568627451,in_domain,True
compound_128,train,0.02072961882537517,-0.913717124651106,0.09803921568627451,in_domain,True
compound_10,train,0.02296616907370949,-0.7924659625933568,0.09803921568627451,in_domain,True
compound_72,train,0.021928342919914738,-0.9480216793927119,0.09803921568627451,in_domain,True
compound_14,train,0.032875331278654156,-0.6383131232355811,0.09803921568627451,in_domain,True
compound_51,train,0.026110624604551616,-0.6694672630333012,0.09803921568627451,in_domain,True
compound_59,train,0.04118701097450245,-0.9900691954544419,0.09803921568627451,in_domain,True
compound_77,train,0.019978269845643833,-0.35762840069737145,0.09803921568627451,in_domain,True
compound_47,train,0.02058665111797031,-0.31373003324045884,0.09803921568627451,in_domain,True
compound_160,train,0.021836301723344248,-0.6907889458897014,0.09803921568627451,in_domain,True
compound_183,train,0.03896467775470941,-1.0531636044569217,0.09803921568627451,in_domain,True
compound_48,train,0.03288575335197837,-0.2609188533321402,0.09803921568627451,in_domain,True
compound_127,train,0.026590039940719082,-0.5819698107629699,0.09803921568627451,in_domain,True
compound_168,train,0.03412615519592136,-0.42430581828800384,0.09803921568627451,in_domain,True
compound_9,train,0.023028984431256186,-0.4133023825053759,0.09803921568627451,in_domain,True
compound_118,train,0.018823398617457854,-0.55506422952359,0.09803921568627451,in_domain,True
compound_75,train,0.020354238720999073,-0.2736589036922538,0.09803921568627451,in_domain,True
compound_35,train,0.050939568065521426,-0.8534058803613775,0.09803921568627451,in_domain,True
compound_133,train,0.02237245862069538,-0.575699275179335,0.09803921568627451,in_domain,True
compound_139,train,0.1243492607039533,-0.45679399415117755,0.09803921568627451,high_leverage,False
compound_15,train,0.022627907568478975,-0.2947115263060914,0.09803921568627451,in_domain,True
compound_4,train,0.03511314290767986,-1.0186464516857994,0.09803921568627451,in_domain,True
compound_26,train,0.0220254601999599,-0.1663894679422761,0.09803921568627451,in_domain,True
compound_113,train,0.014383340341670036,-0.5126300837338931,0.09803921568627451,in_domain,True
compound_174,train,0.027668056151526052,-0.5327315335340077,0.09803921568627451,in_domain,True
compound_135,train,0.04911190079852397,-0.44280761451529327,0.09803921568627451,in_domain,True
compound_83,train,0.017062608555190754,-0.21768576016835645,0.09803921568627451,in_domain,True
compound_70,train,0.040681401818157346,-0.04929655483079659,0.09803921568627451,in_domain,True
compound_33,train,0.02757590024359949,-0.23378548358101517,0.09803921568627451,in_domain,True
compound_99,train,0.010971466943276238,-0.32535996714024473,0.09803921568627451,in_domain,True
compound_84,train,0.020648322168255195,0.03064418042989851,0.09803921568627451,in_domain,True
compound_19,train,0.022158528464844854,-0.12569411485182086,0.09803921568627451,in_domain,True
compound_180,train,0.10836598571527117,-1.3155798388144235,0.09803921568627451,high_leverage,False
compound_90,train,0.014446934626823758,0.06458779145251792,0.09803921568627451,in_domain,True
compound_112,train,0.025233433335657814,-0.016901497748446806,0.09803921568627451,in_domain,True
compound_37,train,0.016485034587660145,0.0010631220303188023,0.09803921568627451,in_domain,True
compound_36,train,0.16475021707687448,-0.23071327958622465,0.09803921568627451,high_leverage,False
compound_161,train,0.019090980260348726,-1.0665608914795113,0.09803921568627451,in_domain,True
compound_89,train,0.027696708335061486,0.08696781743749711,0.09803921568627451,in_domain,True
compound_125,train,0.03166276595023711,-1.279212961292528,0.09803921568627451,in_domain,True
compound_54,train,0.0278730050172686,-0.9868565342404794,0.09803921568627451,in_domain,True
compound_176,train,0.05157015927544884,-0.12450467552719212,0.09803921568627451,in_domain,True
compound_177,train,0.07492196916254239,-0.1389678859082515,0.09803921568627451,in_domain,True
compound_95,train,0.019422780013255266,0.10734837213881683,0.09803921568627451,in_domain,True
compound_116,train,0.019470391536874576,0.13624801256765984,0.09803921568627451,in_domain,True
compound_164,train,0.04177722785334416,-0.5827054477913561,0.09803921568627451,in_domain,True
compound_126,train,0.027810995533352596,0.09915557093551072,0.09803921568627451,in_domain,True
compound_0,train,0.06352552295858516,0.25326665423984673,0.09803921568627451,in_domain,True
compound_32,train,0.02198962571557366,0.4168661875831202,0.09803921568627451,in_domain,True
compound_88,train,0.020731174565034642,0.22264238671545988,0.09803921568627451,in_domain,True
compound_110,train,0.02683182216581075,0.15979467405208686,0.09803921568627451,in_domain,True
compound_165,train,0.02758827518667949,-0.03210718081907061,0.09803921568627451,in_domain,True
compound_8,train,0.026705591867548353,0.5268234036359006,0.09803921568627451,in_domain,True
compound_58,train,0.02829679183052007,-0.6442997471726002,0.09803921568627451,in_domain,True
compound_122,train,0.03166225024724875,0.37970524971888864,0.09803921568627451,in_domain,True
compound_96,train,0.019447288831298152,0.37462240228968596,0.09803921568627451,in_domain,True
compound_13,train,0.01480449845882064,-0.19826667519594446,0.09803921568627451,in_domain,True
compound_78,train,0.031439555244922764,-0.8035177009704204,0.09803921568627451,in_domain,True
compound_23,train,0.02178627924976384,-0.05177704182837071,0.09803921568627451,in_domain,True
compound_16,train,0.014306856880476755,0.6101967810727168,0.09803921568627451,in_domain,True
compound_102,train,0.029802236217504233,-0.4537569690717308,0.09803921568627451,in_domain,True
compound_28,train,0.05044146807573266,-0.055507303285483325,0.09803921568627451,in_domain,True
compound_173,train,0.01042151581719601,-0.080707564526551,0.09803921568627451,in_domain,True
compound_74,train,0.021847660452780616,0.05461079332334301,0.09803921568627451,in_domain,True
compound_132,train,0.0519285899350055,0.0908359228337546,0.09803921568627451,in_domain,True
compound_162,train,0.04500229903341157,-0.12882861788407157,0.09803921568627451,in_domain,True
compound_3,train,0.020683654038183903,0.415491249664553,0.09803921568627451,in_domain,True
compound_138,train,0.05331186455041895,0.029024084325743434,0.09803921568627451,in_domain,True
compound_178,train,0.13374758892700409,0.0277493502615039,0.09803921568627451,high_leverage,False
compound_55,train,0.031214890896370653,-0.06985438805267395,0.09803921568627451,in_domain,True
compound_111,train,0.020731450237576013,0.7379180987279963,0.09803921568627451,in_domain,True
compound_134,train,0.06981206524631667,0.21965942646181053,0.09803921568627451,in_domain,True
compound_86,train,0.016881854436852053,-0.7363240103461021,0.09803921568627451,in_domain,True
compound_114,train,0.03398041928124248,-0.07383259947461335,0.09803921568627451,in_domain,True
compound_100,train,0.028025481040039327,0.6859146449078315,0.09803921568627451,in_domain,True
compound_109,train,0.030053130452167495,0.09419014794108553,0.09803921568627451,in_domain,True
compound_115,train,0.027599453853831692,0.3360152759528778,0.09803921568627451,in_domain,True
compound_60,train,0.03098490984761605,-0.06389701799432022,0.09803921568627451,in_domain,True
compound_57,train,0.06364240097510704,-0.10680822751708569,0.09803921568627451,in_domain,True
compound_93,train,0.02715623883398166,-0.36634729814949946,0.09803921568627451,in_domain,True
compound_169,train,0.027668104619141785,0.20244991249348035,0.09803921568627451,in_domain,True
compound_91,train,0.01242586847848515,0.7211042781456735,0.09803921568627451,in_domain,True
