source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.7104663767334096,0.39164560394221,0.11319745138903435,0.31882077279119964,True
hpo_round_1,0.7355176414182818,0.3993463705614363,0.11389146247150864,0.3361712708568455,False
hpo_round_2,0.7348352669034994,0.39941069266966733,0.11318067397509342,0.3354245742338321,False
hpo_round_3,0.7348352669034994,0.3994106926696672,0.11318067397509338,0.3354245742338322,False
