fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.7188872633092069,0.3453224225721304,0.5378338725624863,0.5948276655670527,0.39613373067473734,0.5000359716075559
2,0.7059994416111933,0.5473526904547087,0.5264399813172362,0.6467379403538813,0.3891273382570216,0.5340180248323799
3,0.7222389059052331,0.4781163110957488,0.5005154239744591,0.7534014972864778,0.37567738425749897,0.5432380269307971
4,0.6742283813083401,0.36795132045926515,0.5358679283864799,0.8558043780267681,0.40361157910365514,0.6692374514172261
5,0.7309778915330747,0.21948527512919713,0.5033001212934116,0.8487473897016083,0.38993820243458976,0.5492322614392774
