fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9740733333333339,0.5905465627214708,0.1227594191905438,0.6009049425657963,0.09874999999999864,0.4872500000000024
2,0.9594427427106699,0.38278809523809776,0.1860416620007461,0.2545726811737655,0.13787500000000014,0.23375000000000012
3,0.9604626728110599,0.8034229126213637,0.17559310208547493,0.2515417460383038,0.13118749999999949,0.24024999999999708
4,0.952655715330246,0.6028937990021364,0.17421861266810776,0.5900953312813123,0.13337500000000022,0.4160000000000017
5,0.9552543946104424,0.6852965870307182,0.16739231613189395,0.480125244077,0.116437499999999,0.3617499999999987
