source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9603777717591504,0.6129895913227573,0.13790684888295004,0.3473881804363931,False
hpo_round_1,0.9612606776452648,0.6592457942841772,0.07374468927614133,0.3020148833610876,False
hpo_round_2,0.9490517906053586,0.6890257785172181,0.08650751738180454,0.26002601208814047,False
hpo_round_3,0.850409284435683,0.6412380869264037,0.1518649062927624,0.20917119750927926,True
