descriptor,reason,r
VE1_Dzv,correlated_with_VE1_D,0.9998851698244828
LogEE_Dzv,correlated_with_SpMax_Dzv,0.9998822053331945
VR1_Dzp,correlated_with_VR1_Dzv,0.9998789176179608
SpMAD_Dzse,correlated_with_SpMAD_Dzpe,0.9998763167969066
SpAD_Dzm,correlated_with_SpAbs_Dzm,0.999876286001531
Spe,correlated_with_Sare,0.9998706387861365
LogEE_D,correlated_with_SpAD_D,0.9998704103497232
SpAD_Dzv,correlated_with_SpAbs_Dzv,0.999869867896259
SpAbs_Dzpe,correlated_with_SpAbs_Dzare,0.999864761711399
AATSC2Z,correlated_with_AATSC2m,0.9998608194958302
GATS1m,correlated_with_GATS1Z,0.9998594990527315
ATSC2Z,correlated_with_ATSC2m,0.9998507988256481
GATS3are,correlated_with_GATS3pe,0.9998501166791447
ATS3pe,correlated_with_ATS3are,0.9998207669787454
VR1_Dzare,correlated_with_VR1_Dzv,0.9998181147365827
VR2_D,correlated_with_VR2_Dzare,0.9998151442609399
ATS5are,correlated_with_ATS5se,0.9997990321166919
MWC07,correlated_with_MWC09,0.9997863905205547
VE3_D,correlated_with_VE3_A,0.9997739197281841
BCUTi-1l,correlated_with_BCUTZ-1l,0.9997731571544899
GATS2Z,correlated_with_GATS2m,0.9997710506566886
VR1_DzZ,correlated_with_VR1_Dzv,0.9997596261418817
ATS1pe,correlated_with_ATS1are,0.9997595872139716
LogEE_Dzare,correlated_with_SpAbs_Dzare,0.9996920727608615
ATS2pe,correlated_with_ATS2are,0.9996862699932215
AMW,correlated_with_MZ,0.9996844638549423
SpMAD_Dzare,correlated_with_SpMAD_Dzpe,0.999667156814095
SpAbs_Dzi,correlated_with_LogEE_Dzi,0.9996664182198743
VSA_EState5,correlated_with_PEOE_VSA10,0.9996646959699528
LogEE_Dzm,correlated_with_SpAbs_Dzm,0.9996604152184614
VR2_Dzp,correlated_with_VR2_Dzv,0.9996574243699817
MATS1Z,correlated_with_MATS1m,0.9996540329140955
FCSP3,correlated_with_AETA_beta_ns,0.9996231868170172
ATSC0m,correlated_with_ATSC0Z,0.9996126157870001
AATSC0m,correlated_with_AATSC0Z,0.9996075722222241
AATS1m,correlated_with_AATS1Z,0.999587170562902
AATSC1Z,correlated_with_AATSC1m,0.9995757532722044
MWC09,correlated_with_MWC06,0.9995674732042485
SpMax_Dzv,correlated_with_SpAbs_Dzv,0.9995601038249002
ATS7se,correlated_with_ATS7i,0.999539683100006
Sare,correlated_with_Sse,0.9995315575406444
SM1_DzZ,correlated_with_SM1_Dzm,0.9995113753961637
BCUTm-1h,correlated_with_BCUTZ-1h,0.9995054244306366
VR2_DzZ,correlated_with_VR2_Dzare,0.9994825908706346
SRW04,correlated_with_MWC04,0.999481498613689
MWC04,correlated_with_MWC06,0.9994714858087657
MWC02,correlated_with_TMWC10,0.9994693920971508
SpDiam_Dzi,correlated_with_SpDiam_Dzpe,0.9994493731223417
VR2_Dzv,correlated_with_VR2_Dzare,0.9994391249686027
MWC06,correlated_with_MWC10,0.9994173598482472
ATS7p,correlated_with_ATS7s,0.9994168006354615
LogEE_Dzi,correlated_with_SpAbs_Dzare,0.9993183444401558
SpAD_Dzp,correlated_with_SpAbs_Dzp,0.9992867354064963
ATSC1Z,correlated_with_ATSC1m,0.999262045325966
ATS1are,correlated_with_ATS1se,0.9992565957185173
AATS2m,correlated_with_AATS2Z,0.9992074945866406
ATS6se,correlated_with_ATS6i,0.999204626051415
ATS4are,correlated_with_ATS4se,0.9992040786710643
SRW06,correlated_with_SRW10,0.9991841974813241
VE3_A,correlated_with_VR3_A,0.9991560670009296
ATS0pe,correlated_with_ATS0are,0.9991325731706634
SlogP_VSA1,correlated_with_nN,0.9990765448709833
MID_O,correlated_with_nO,0.9990155341181635
ATS2are,correlated_with_ATS2se,0.9989489957000734
GATS3pe,correlated_with_GATS3se,0.998924572418235
MWC03,correlated_with_TMWC10,0.9988667042586651
Sse,correlated_with_nAtom,0.9988489212056378
ATS3are,correlated_with_ATS3se,0.9988450405271294
AATS0m,correlated_with_AATS0Z,0.9987924433375526
LogEE_A,correlated_with_SRW02,0.9987915763122686
nBondsM,correlated_with_ETA_beta_ns,0.9987488272752544
ATSC6v,correlated_with_ATSC6p,0.9987452870356818
VAdjMat,correlated_with_SRW02,0.9986889309226161
VE2_A,correlated_with_VE2_Dzare,0.9986772384192829
NsOH,correlated_with_SsOH,0.998632736882985
AATSC4m,correlated_with_AATSC4Z,0.9986180830514216
BCUTZ-1l,correlated_with_BCUTse-1l,0.998557877712836
ATSC5m,correlated_with_ATSC5Z,0.9985467207117391
MATS3pe,correlated_with_MATS3are,0.9984820235553185
ATSC8d,correlated_with_ATSC8s,0.9983941284337726
MWC10,correlated_with_SRW10,0.9983784875792677
Si,correlated_with_ATS0i,0.9983668617507452
GATS1are,correlated_with_GATS1pe,0.99836675850699
ATSC4Z,correlated_with_ATSC4m,0.9983101446861904
AATS0se,correlated_with_Mse,0.9983065136420181
ATSC6are,correlated_with_ATSC6pe,0.9981918011392485
ATS0m,correlated_with_ATS0Z,0.9981900515498678
ETA_beta_ns,correlated_with_nBondsKD,0.9980774761122055
ATS6p,correlated_with_ATS6s,0.9980271602267949
ZMIC4,correlated_with_ZMIC3,0.9980160497498616
Xch-7d,correlated_with_C2SP2,0.9980000413552089
ATS7Z,correlated_with_ATS7v,0.9979428013164416
GATS4are,correlated_with_GATS4pe,0.9979367462869865
ETA_dAlpha_A,correlated_with_BCUTv-1h,0.9978503045210233
SlogP_VSA6,correlated_with_NaaCH,0.9978187470954852
ATS5se,correlated_with_ATS5i,0.9978070745556871
MATS1are,correlated_with_MATS1pe,0.9977264432615689
ATS1se,correlated_with_nBonds,0.9976949181281936
ATS2i,correlated_with_nBondsKS,0.9976631360170235
AATS0i,correlated_with_Mi,0.9976489548866191
VR3_A,correlated_with_VR3_Dzare,0.9976195247912237
nHetero,correlated_with_MID_h,0.997470158774257
SMR_VSA7,correlated_with_NaaCH,0.997449755004337
SpMAD_Dzi,correlated_with_SpMAD_Dzpe,0.9974422529898044
SpDiam_Dzpe,correlated_with_SpDiam_Dzm,0.9974103841103946
VMcGowan,correlated_with_Vabc,0.9973388625616812
BIC4,correlated_with_SIC3,0.9973294045084755
ATSC3m,correlated_with_ATSC3Z,0.9972131862628943
TMWC10,correlated_with_MWC05,0.9971913057159997
AATSC3m,correlated_with_AATSC3Z,0.9971852128396133
PEOE_VSA1,correlated_with_nHBAcc,0.9971057666285517
VE1_D,correlated_with_VE1_A,0.9970982792540894
AATS0v,correlated_with_Mv,0.9970609685272089
Xpc-6d,correlated_with_Xpc-5d,0.9970147832230604
nN,correlated_with_MID_N,0.9970097605395608
MATS4are,correlated_with_MATS4pe,0.9969797999357681
MATS4v,correlated_with_AATSC4v,0.9969624946548692
ATS6d,correlated_with_ATS6s,0.996954275464458
C2SP2,correlated_with_NaaCH,0.9968441735897594
SpMax_Dzp,correlated_with_SpAbs_Dzp,0.9967934337655247
ATS6Z,correlated_with_ATS6v,0.9967924762457844
ATS5dv,correlated_with_ATS6dv,0.9967683977048859
AATS3m,correlated_with_AATS3Z,0.9966597993795788
MID,correlated_with_fragCpx,0.9965877398954548
AATSC3are,correlated_with_AATSC3pe,0.9965506849819771
ATS0are,correlated_with_ATS0se,0.9964231299005396
ATSC3are,correlated_with_ATSC3pe,0.9963980858067913
GATS2are,correlated_with_GATS2pe,0.9962591707734559
SM1_Dzpe,correlated_with_SM1_Dzse,0.996189332787914
ATS1i,correlated_with_nAtom,0.9961879150279714
nARing,correlated_with_BCUTd-1l,0.9960468140230067
AATS4m,correlated_with_AATS4Z,0.9960398235541784
ATS6m,correlated_with_ATSC7d,0.9960275024192773
AATS0pe,correlated_with_Mpe,0.9959855405672882
Xpc-5dv,correlated_with_Xpc-6dv,0.9959455093287816
ATS5v,correlated_with_ATS5p,0.9958511269427243
MATS2pe,correlated_with_MATS2are,0.9958368630065794
NsNH2,correlated_with_SsNH2,0.9958198750701607
AATSC2are,correlated_with_AATSC2pe,0.9958043773096871
ATS7v,correlated_with_ATS7s,0.9958013084012631
AATSC1are,correlated_with_AATSC1pe,0.9957973572667331
ATSC8i,correlated_with_ATS7m,0.9957623584198388
Xch-6d,correlated_with_n6Ring,0.9953766323247204
SpAbs_Dzm,correlated_with_SpDiam_Dzm,0.9952270654514258
Zagreb1,correlated_with_Zagreb2,0.9951766641915116
AETA_eta_B,correlated_with_ETA_eta_B,0.9951694787880568
AATS0are,correlated_with_Mare,0.9950686711651213
nC,correlated_with_MID_C,0.9950531348891923
LabuteASA,correlated_with_ETA_alpha,0.9950370377878058
Xp-5d,correlated_with_MPC5,0.9949845478692717
ATS5m,correlated_with_ATS5Z,0.9949710165938642
TIC4,correlated_with_TIC3,0.9948702435090299
GATS1se,correlated_with_GATS1pe,0.9947552238247875
SpDiam_D,correlated_with_SpAD_D,0.9947457755120922
ATS5d,correlated_with_ATS5p,0.994699185694071
ETA_beta,correlated_with_BertzCT,0.994627026205605
AETA_eta_RL,correlated_with_JGI1,0.9945915694904448
SpDiam_Dzp,correlated_with_SpAbs_Dzp,0.9945397088457621
Sp,correlated_with_ATSC0v,0.9945077915143775
VE2_Dzare,correlated_with_VR3_Dzare,0.9945002735287253
SaaCH,correlated_with_NaaCH,0.9943961530732264
SpMAD_Dzpe,correlated_with_SpMAD_Dzm,0.9943388680099655
ETA_eta_FL,correlated_with_ETA_eta_F,0.9943098096935946
SssNH,correlated_with_SMR_VSA3,0.9941616280102173
MATS3v,correlated_with_AATSC3v,0.9941320438097159
VR3_Dzare,correlated_with_SRW02,0.9940022676452466
VR2_A,correlated_with_fragCpx,0.993907713557237
SMR,correlated_with_ATS0v,0.9938682813801014
VR1_A,correlated_with_VR1_Dzv,0.9938056961442239
GATS4pe,correlated_with_GATS4se,0.9937890571943772
MATS3are,correlated_with_MATS3se,0.9937239677391686
ATSC4pe,correlated_with_ATSC4are,0.993719502759081
AATS0p,correlated_with_Mp,0.9935895030291386
SpAbs_Dzv,correlated_with_SpDiam_Dzv,0.9935008312834239
ATSC0Z,correlated_with_AATSC0Z,0.993460214475247
ATS0se,correlated_with_nAtom,0.9932867163747495
SssCH2,correlated_with_NssCH2,0.9932307184463272
nAtom,correlated_with_ATS0i,0.9931426118107373
AETA_beta_ns,correlated_with_AETA_beta,0.9931312100503611
ATS4se,correlated_with_ATS4i,0.9930710201402113
SRW10,correlated_with_SpMax_A,0.9930078495282015
ATS7d,correlated_with_ATS7i,0.992960589156249
SMR_VSA5,correlated_with_SlogP_VSA5,0.9929429336833606
MZ,correlated_with_AATS1Z,0.9929107782536598
Vabc,correlated_with_Sv,0.99289788345847
AATS1v,correlated_with_AATS2v,0.9928534470517534
BertzCT,correlated_with_nBondsKD,0.9928451576553116
AATS2d,correlated_with_AATS0d,0.9927756588003149
ATS7s,correlated_with_ATS7i,0.9926858865795245
MWC05,correlated_with_SpMax_A,0.9926772709606708
VE1_A,correlated_with_SRW02,0.9926280289083032
Xp-1d,correlated_with_SpAbs_A,0.9926166024322234
AATSC4pe,correlated_with_AATSC4are,0.9921727170603872
MW,correlated_with_ATS1m,0.9921057033234101
GATS3i,correlated_with_GATS3p,0.992078233367035
Xp-4d,correlated_with_MPC4,0.9920549603822814
ATSC2are,correlated_with_ATSC2pe,0.9920462145048152
ATS6v,correlated_with_ATS6s,0.9919966320800093
ATSC5are,correlated_with_ATSC5pe,0.9919551479316228
BCUTZ-1h,correlated_with_AATS0Z,0.99180472863915
ATSC1pe,correlated_with_ATSC1are,0.9917562542048097
ATS0v,correlated_with_ZMIC0,0.9917300259612621
Mpe,correlated_with_ETA_epsilon_1,0.9916795579524014
ATS1p,correlated_with_ATS1v,0.9916536413385506
ATS0Z,correlated_with_BCUTp-1h,0.991502195779078
ATS3se,correlated_with_ATS3i,0.9914789692236274
ATS1Z,correlated_with_ATS1m,0.9914148024141385
VSA_EState7,correlated_with_C2SP3,0.991392680711087
BCUTv-1h,correlated_with_AATS0Z,0.9912502021216407
GATS2se,correlated_with_GATS2pe,0.9911702827900721
nHeavyAtom,correlated_with_ETA_eta_R,0.9911494912136452
AATS2Z,correlated_with_AATS1Z,0.9910876260071284
ATS3p,correlated_with_ATS2p,0.9910152938184924
ZMIC0,correlated_with_ETA_alpha,0.9909751906440813
AATSC0Z,correlated_with_AATS0Z,0.9909122659156698
ATS1v,correlated_with_ATS2v,0.9907647688995946
AMID,correlated_with_ETA_epsilon_3,0.9905907156874993
AATSC0are,correlated_with_AATSC0pe,0.990521479860697
GATS4p,correlated_with_GATS4v,0.990501778028504
MATS4p,correlated_with_AATSC4v,0.9902332766496876
AATS1p,correlated_with_AATS2p,0.9902312399549811
SRW02,correlated_with_VR2_Dzare,0.9901942859482731
ETA_dAlpha_B,correlated_with_ETA_dPsi_A,0.990128779613298
MATS4i,correlated_with_AATSC4i,0.9901025833486459
VR1_Dzv,correlated_with_fragCpx,0.990091519662096
IC3,correlated_with_IC4,0.990078251444536
ATS5s,correlated_with_ATS5p,0.9897998298617805
AATSC0pe,correlated_with_AATSC0se,0.9897775505824923
CIC3,correlated_with_CIC4,0.9897213714003432
ATS2v,correlated_with_ATS1d,0.9896907770161202
SpDiam_A,correlated_with_SpMax_A,0.9895071907170533
ATSC0are,correlated_with_ATSC0pe,0.9893763301066812
BCUTpe-1h,correlated_with_BCUTse-1h,0.9892862719303004
piPC3,correlated_with_AATS3d,0.9892806842880764
SIC3,correlated_with_SIC4,0.9891468862628185
MIC2,correlated_with_MIC4,0.9890288424031421
AATS3are,correlated_with_AATS3pe,0.9887833060237537
SIC4,correlated_with_CIC4,0.9887664677364816
ATSC6m,correlated_with_ATSC6p,0.9886431591799498
ETA_dPsi_A,correlated_with_ETA_epsilon_2,0.9886313915798975
ATS6s,correlated_with_ATS6i,0.9885289729900095
ATS2Z,correlated_with_ATS2m,0.9884535414845946
ATS4v,correlated_with_ATS4p,0.9882985329808923
piPC6,correlated_with_Xpc-5d,0.9882718136942525
ATSC6se,correlated_with_ATSC6pe,0.9878261033407812
SpAbs_Dzare,correlated_with_SpDiam_Dzm,0.9878080124948764
MPC3,correlated_with_MPC4,0.9877557364373583
AATS4pe,correlated_with_AATS4are,0.987700156786625
fragCpx,correlated_with_Zagreb2,0.987519634698713
nBondsS,correlated_with_nH,0.9872481295984873
AATSC1i,correlated_with_MATS1i,0.9872152348663354
MATS1v,correlated_with_AATSC1v,0.9871765990892064
AATSC0s,correlated_with_AATS0s,0.98711717280515
ATS3Z,correlated_with_ATS1m,0.9869341535005345
MATS1se,correlated_with_MATS1pe,0.9869059790250561
ETA_dEpsilon_A,correlated_with_ETA_epsilon_1,0.9869032292489553
ATS2dv,correlated_with_ATS1dv,0.9868672211889505
Xp-0d,correlated_with_ETA_eta_R,0.9868482554208241
VR2_Dzare,correlated_with_piPC1,0.986815892605527
ATS2se,correlated_with_nBondsKS,0.9863980945377173
Zagreb2,correlated_with_MPC2,0.9860460764093428
GGI5,correlated_with_ATSC8s,0.9859710029746066
AATS2p,correlated_with_GATS1p,0.9858815526651532
NaaCH,correlated_with_nBondsKD,0.9858435728860858
GATS3se,correlated_with_GATS3s,0.9857796850796965
AATSC0v,correlated_with_Mi,0.9854810724415676
AETA_eta_BR,correlated_with_ETA_eta_BR,0.9849537404330709
ATS0i,correlated_with_nBondsKS,0.9846523447262466
MID_C,correlated_with_ATS1d,0.9846295297451567
AATS2v,correlated_with_GATS1v,0.9846130971313711
AATS1se,correlated_with_AATS1are,0.9843973252885162
ECIndex,correlated_with_WPath,0.9843785021540923
BIC1,correlated_with_SIC1,0.984238802120864
ATSC4are,correlated_with_ATSC4se,0.9841975352730281
Xp-1dv,correlated_with_ATS2p,0.9840982373647897
ATS4Z,correlated_with_ATS4m,0.9840202961377903
Mse,correlated_with_Mare,0.9839533056002382
AATSC3se,correlated_with_AATSC3pe,0.9838323359090926
ATSC3pe,correlated_with_ATSC3se,0.983658328165039
Xp-6d,correlated_with_MPC6,0.9833735582828627
AATSC2m,correlated_with_MATS2m,0.9833734411992499
nBondsKD,correlated_with_AETA_beta,0.983352961525355
AATS3Z,correlated_with_AATS1Z,0.9832461621166324
AATSC4are,correlated_with_AATSC4se,0.9832289721897012
AATSC1m,correlated_with_MATS1m,0.9831072635695673
BIC2,correlated_with_SIC2,0.9830642074843412
piPC1,correlated_with_piPC2,0.983020867906559
ATSC3s,correlated_with_ATSC3se,0.9823793832060629
ATSC0se,correlated_with_BCUTse-1h,0.9822883652426695
ATSC6p,correlated_with_ATSC6i,0.9821052739833843
BCUTp-1l,correlated_with_BCUTare-1h,0.9819683472661752
SpAD_D,correlated_with_WPath,0.9819572914512753
AATSC4v,correlated_with_MATS4m,0.9818811080970419
AATS1are,correlated_with_AATS1pe,0.9812022178554852
Sv,correlated_with_ATS3v,0.9809291468341472
AETA_eta_FL,correlated_with_AETA_eta_L,0.9805192785545354
BCUTs-1h,correlated_with_ATSC0s,0.9805121656458765
TMPC10,correlated_with_MPC4,0.9804443179752262
SZ,correlated_with_ETA_alpha,0.9802768786292874
AATS2dv,correlated_with_AATS1dv,0.9802071357200689
MATS1p,correlated_with_AATSC1p,0.9801379794823021
bpol,correlated_with_nH,0.9796734870601744
ATS1d,correlated_with_ATS0d,0.9794542838657438
NsCH3,correlated_with_SsCH3,0.9788610937279646
SIC2,correlated_with_CIC2,0.9787895363318063
ATSC4p,correlated_with_ATSC4v,0.9787820734704401
BCUTp-1h,correlated_with_AATSC0p,0.9787470350059247
ATS3i,correlated_with_ETA_eta_L,0.9786067485643091
GATS1p,correlated_with_GATS1v,0.9785917472672173
SpDiam_Dzv,correlated_with_SpDiam_Dzm,0.9784056233003239
ATS5p,correlated_with_ATS6i,0.9781024253045651
ATS2p,correlated_with_ATS2d,0.9775222960631735
MATS4pe,correlated_with_MATS4se,0.9772147326141699
AETA_dBeta,correlated_with_ETA_dBeta,0.9770806992637708
GATS3c,correlated_with_GATS3Z,0.9770708954408677
AMID_O,correlated_with_nO,0.976716106062708
piPC5,correlated_with_MPC5,0.9765797264855546
GATS1v,correlated_with_AATS0d,0.9764919606205563
Mp,correlated_with_Mv,0.9762746132333249
Xc-3dv,correlated_with_Xc-3d,0.9759832738037773
PetitjeanIndex,correlated_with_TopoShapeIndex,0.9759232558059014
SsNH2,correlated_with_VSA_EState4,0.9758949252654958
piPC4,correlated_with_MPC4,0.9755362734863254
MPC2,correlated_with_piPC2,0.9755193991012511
SpAbs_A,correlated_with_Xp-3d,0.9753317120448781
ETA_shape_p,correlated_with_AXp-0d,0.9753244347662491
GATS4v,correlated_with_MATS4m,0.9748923463873552
ATS3v,correlated_with_ATS2d,0.9747969928445717
AATS2are,correlated_with_AATS2pe,0.9746680753858129
ATS4d,correlated_with_ATS4p,0.9743457046895511
AATS4are,correlated_with_AATS4se,0.9742888684374096
ATSC0dv,correlated_with_GATS1dv,0.9741446534428895
ATS1m,correlated_with_ATS2m,0.9739858787589704
Xp-0dv,correlated_with_ATS0p,0.9739695266437753
AATS3p,correlated_with_AATS3v,0.9738093404247219
SpMAD_D,correlated_with_Kier1,0.9733151501831694
BIC0,correlated_with_SIC0,0.9732449960983852
ATSC0p,correlated_with_ATS0p,0.9730916843502944
Xc-3d,correlated_with_ETA_eta_BR,0.9728785506760079
ETA_dEpsilon_C,correlated_with_ETA_epsilon_4,0.9725602394744541
AATSC3s,correlated_with_AATSC3pe,0.9725261418768906
ATSC5p,correlated_with_ATSC5v,0.9724153531560853
AATS3se,correlated_with_AATS3pe,0.9722119392281302
ATSC1d,correlated_with_AATSC1d,0.971570803513746
AETA_beta,correlated_with_ETA_eta_F,0.9714219007254375
MATS2are,correlated_with_MATS2se,0.9709158325887793
nBondsKS,correlated_with_nH,0.9707391741792845
Mare,correlated_with_AATS2s,0.9706769502051281
AETA_eta_L,correlated_with_AETA_eta_F,0.9706297324126134
AXp-0d,correlated_with_ETA_epsilon_3,0.9704588873227512
ATSC0v,correlated_with_nBonds,0.9702262773263179
C2SP3,correlated_with_NssCH2,0.9700049167032562
AATS2i,correlated_with_GATS1i,0.9698822120669452
AATSC0se,correlated_with_BCUTse-1h,0.9698263339334645
MATS3p,correlated_with_AATSC3p,0.9698244427232859
GATS3p,correlated_with_GATS3v,0.9695945838798111
ZMIC2,correlated_with_ZMIC1,0.9691653964531285
SM1_Dzare,correlated_with_SM1_Dzse,0.9690827877189814
SpDiam_Dzm,correlated_with_ATS4p,0.9688519319647187
ATSC0s,correlated_with_AATS0s,0.9686730963614589
ATS0p,correlated_with_ETA_alpha,0.9685266210997842
AXp-1d,correlated_with_SpMax_A,0.9684711448631602
ETA_eta_F,correlated_with_AETA_eta_F,0.96830222515306
fMF,correlated_with_nRing,0.9679809384092019
ATSC1p,correlated_with_ATSC1v,0.9677923065827817
SM1_Dzse,correlated_with_ETA_epsilon_4,0.9673181230225455
BCUTd-1h,correlated_with_AATSC0d,0.9671766100598688
AATS1d,correlated_with_AATS0d,0.9671152843397539
MATS3Z,correlated_with_GATS3Z,0.9670717797274841
BCUTare-1h,correlated_with_ATSC0pe,0.9670318958629487
ATS3d,correlated_with_ATS2d,0.9668443827749046
ATS0d,correlated_with_ETA_eta_R,0.9666698684328294
TpiPC10,correlated_with_piPC2,0.9662273994531538
AATS4p,correlated_with_AATS4v,0.9661001735371749
ATSC5se,correlated_with_ATSC5pe,0.9660275305756326
ETA_epsilon_1,correlated_with_AATS2pe,0.9656663222383092
SIC1,correlated_with_CIC1,0.9656431960419622
GATS3s,correlated_with_MATS3s,0.9651633660882694
AATSC2v,correlated_with_MATS2v,0.9646379517607521
JGI4,correlated_with_ETA_beta_ns_d,0.9646256876007249
ATSC4i,correlated_with_ATSC4v,0.9646081126047391
ATSC7d,correlated_with_ATS5Z,0.9644577078573242
ATS3m,correlated_with_ATS2m,0.9644256230811755
ATSC1are,correlated_with_ATSC1se,0.9637781939341231
AATSC1p,correlated_with_AATSC1v,0.9627323002770553
MATS3se,correlated_with_MATS3s,0.9625434527551993
Xp-3d,correlated_with_AATS3d,0.9623554485871451
BIC3,correlated_with_CIC4,0.9620803882779004
ATS3s,correlated_with_ATS2s,0.9618205559907397
ETA_alpha,correlated_with_ETA_eta_R,0.9618066970798526
GGI1,correlated_with_ETA_eta_BR,0.9618009695036693
AATS1dv,correlated_with_ATS0dv,0.9615462223118185
Xch-7dv,correlated_with_Xpc-4dv,0.9613953482203301
VSA_EState8,correlated_with_SsCH3,0.9612187912545105
ATSC3se,correlated_with_AATSC3pe,0.9604798301783453
MPC5,correlated_with_n6Ring,0.9597792747442819
nBonds,correlated_with_SpMAD_Dzm,0.9597014763616795
AATSC0dv,correlated_with_GATS1dv,0.9596407507804123
ETA_beta_s,correlated_with_piPC2,0.9589665894573347
ATSC3v,correlated_with_ATSC3p,0.9588629802655351
AATS4dv,correlated_with_AATSC0i,0.9585403112454483
Xp-3dv,correlated_with_Xp-4dv,0.9584267933684634
AATSC1dv,correlated_with_ATSC1dv,0.9582254391462557
ATS7m,correlated_with_ATS8m,0.9581300299199403
AATSC3i,correlated_with_ATSC3i,0.9580473454381094
Kier2,correlated_with_nRot,0.9573325791960037
PEOE_VSA10,correlated_with_AATSC0i,0.9562677302981484
NsBr,correlated_with_AATS0Z,0.9559408881178344
ATS5Z,correlated_with_ATS6i,0.9557590854893513
ATSC0d,correlated_with_Xp-2d,0.9555803888168665
AATS0dv,correlated_with_ATS0dv,0.9551364378337766
SLogP,correlated_with_PEOE_VSA6,0.955005140647454
TSRW10,correlated_with_SpMax_A,0.9547805388798535
TIC3,correlated_with_TIC2,0.9547040808955992
ATSC3Z,correlated_with_AATSC3Z,0.954597477957756
ETA_beta_ns_d,correlated_with_ETA_dEpsilon_B,0.9544698324849635
mZagreb2,correlated_with_Diameter,0.9542184030460497
AATS2pe,correlated_with_GATS1pe,0.9541518990628722
ATSC4se,correlated_with_ATSC4s,0.9535963137090364
BCUTse-1h,correlated_with_BCUTdv-1h,0.9535164679361211
Mv,correlated_with_AATS0d,0.9533849394236603
MIC0,correlated_with_SM1_Dzm,0.9532378173618622
ATS0dv,correlated_with_BCUTc-1h,0.9529671194321977
piPC2,correlated_with_AATS0d,0.9526022053013431
ATS4i,correlated_with_ETA_eta,0.952547912858003
AATS4d,correlated_with_WPol,0.9519057806378682
ATSC2s,correlated_with_AATSC2s,0.9511907771605493
SM1_Dzv,correlated_with_SM1_Dzp,0.9509327511684281
MID_h,correlated_with_IC0,0.9500478654866326
