generation,best_fitness,avg_fitness
1,0.11717310241225842,-2.0862356086711245
2,0.2247627533621849,-0.920394178687871
3,0.22476275336218463,-0.18482855350519956
4,0.22476275336218463,-0.0316032717802516
5,0.30134468825462546,-0.12452828227270217
6,0.23992236353869062,0.061736677221941434
7,0.23992236353869062,0.058617173493423325
8,0.3202957192077282,-0.13784949333359964
9,0.44255988756487363,-0.08736371037696658
10,0.44255988756487435,0.19369955955907886
11,0.4425598875648739,0.17841678681101958
12,0.44255988756487386,0.2654920509026802
13,0.442559887564874,0.3311776483409528
14,0.4425598875648743,0.3872580453009211
15,0.4425598875648745,0.4355949042473318
16,0.4425598875648743,0.4355477850173385
17,0.4425598875648743,0.391208649810005
18,0.442559887564874,0.43799153220727305
19,0.4425598875648742,0.40252438064087265
20,0.4663457955368475,0.39768134121139487
21,0.4663457955368478,0.4327656161701552
22,0.46634579553684763,0.4297820611223239
23,0.4663457955368477,0.44015950337538945
24,0.46634579553684785,0.4546896769340779
25,0.46634579553684785,0.4330347454817206
26,0.46634579553684785,0.4663457955368473
27,0.4663457955368481,0.434707814584488
28,0.4663457955368481,0.4557961155014192
29,0.4663457955368481,0.45329981917206835
30,0.4663457955368481,0.4497638801625011
