fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9469982063255373,0.5928363280265674,0.23353564246133757,0.4690962242099745,0.16610619238788463,0.39753631466223593
2,0.941421060470731,0.6185556746696921,0.23498792158474216,0.5936957591848357,0.16439844933957254,0.47103034345377054
3,0.9535230660887337,0.629043825299235,0.2047389601268538,0.635186003098513,0.1483795849791045,0.5090107172248137
4,0.9354589010163544,0.6223884355170384,0.23851699026661347,0.6614878670652363,0.16683551494961749,0.5002706344050194
5,0.937356874319912,0.33958439284343245,0.24286769927179405,0.7807222656812689,0.1712681256739866,0.5042669353310596
