generation,best_fitness,avg_fitness
1,0.4882006108666168,-1.6881761547645696e+28
2,0.4882006108666168,0.03136141629309114
3,0.5223694471189008,0.06500486214420223
4,0.5869960663976763,-9.469206791061091e+27
5,0.5869960663976763,0.13750311397963882
6,0.5869960663976763,0.25451067218868784
7,0.6814256493916822,-2.4055809263063808e+27
8,0.7470071583177134,0.3683139136321114
9,0.7470071583177134,0.4587748937162857
10,0.6814256493916822,0.3175681432247945
11,0.7064082533773476,-5.810070416454326e+27
12,0.6814256493916822,0.5402087048684656
13,0.7289674957438197,0.5235887370393341
14,0.7289674957438197,-2.567407740710908e+27
15,0.7289674957438197,0.520950375091059
16,0.7546487882158408,0.5216260220024909
17,0.7724750231302508,0.48084102241841664
18,0.7724750231302508,0.6095301504333288
19,0.7837679355925808,0.6470309371310913
20,0.7837679355925808,0.6066237157719211
21,0.7837679355925808,0.6488534705625709
22,0.7837679355925808,0.7481823781472962
23,0.7837679355925808,0.7770607988797174
24,0.7837679355925808,0.7614650086053238
25,0.7837679355925808,0.752550611813133
26,0.7837679355925808,0.7837679355925807
27,0.7837679355925808,0.778617177162432
28,0.7837679355925808,0.7772092125249225
29,0.7837679355925808,0.776867219281967
30,0.7837679355925808,0.7837679355925807
