fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.5565333874568704,0.5771199999999999,0.5842944463196615,0.5141011573610782,0.48999999999999994,0.4450000000000002
2,0.6928653720529723,-0.2062758051197353,0.44947191235938205,0.9555103348473001,0.35624999999999996,0.8999999999999997
3,0.5386999999999997,0.9427230046948356,0.5881963957727045,0.1746424919657299,0.5137500000000002,0.16500000000000004
4,0.5204803171905974,0.6363542340012925,0.575065213693195,0.5929586832149439,0.48250000000000004,0.5300000000000002
5,0.6318295645673706,-0.3514285714285732,0.5548197905626655,0.7213182376732202,0.4637499999999999,0.5950000000000003
