source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.588081728253562,0.3196985724295639,0.5063115111547135,0.2683831558239981,True
hpo_round_1,0.4996596068198114,0.4005401535316896,0.42431236049695614,0.09911945328812183,False
hpo_round_2,0.5163177625499727,0.4514580502040502,0.3577056253021142,0.06485971234592253,False
hpo_round_3,0.5163177625499727,0.4514580502040502,0.3577056253021142,0.06485971234592253,False
