n_features,mean_train_r2,mean_cv_r2,std_cv_r2,selected_features
1,0.7067916945746818,0.5578816720696009,0.30266867222093685,['RDKit_Chi4n']
2,0.7200535833891493,0.6490653682408697,0.2551970855005322,"['RDKit_Chi4n', 'RDKit_SMR_VSA4']"
3,0.6926456798392499,0.6406095466058573,0.25717633398256834,"['RDKit_Chi4n', 'RDKit_SMR_VSA4', 'RDKit_fr_NH0']"
4,0.8264434025452111,0.6086746929545608,0.14576935269097993,"['RDKit_BCUT2D_MWHI', 'RDKit_Chi4n', 'RDKit_SMR_VSA4', 'RDKit_fr_NH0']"
