source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.28107782226590894,0.23909047475804232,0.12480189795433512,0.04198734750786662,False
hpo_round_1,0.28107782226590894,0.23909047475804232,0.12480189795433512,0.04198734750786662,True
hpo_round_2,0.28107782226590894,0.23909047475804232,0.12480189795433512,0.04198734750786662,False
hpo_round_3,0.28107782226590894,0.23909047475804232,0.12480189795433512,0.04198734750786662,False
