fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9977003450375481,0.5487343999999994,0.042075824412601555,0.5310753242243518,0.027000000000002744,0.46550000000000014
2,0.9995596888176258,0.23303583815029594,0.017018372425117407,0.7619028809500556,0.00962500000000252,0.6879999999999977
3,0.9995599999999999,0.0010793427230095798,0.018165902124586897,0.7293320574333733,0.008500000000004726,0.6737499999999998
4,0.9990767487963751,0.631483855850036,0.025233286547731156,0.5969162812949538,0.015625000000001416,0.5248124999999964
5,1.0,-0.45868571428570615,5.930087692484439e-15,0.7493957565932678,4.3576253716537394e-15,0.7079999999999979
