fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9237415815207538,0.879923107210722,0.2422954123608868,0.2739490061914785,0.19102610160610434,0.25287330976562894
2,0.9344587126679936,0.6016659890583631,0.20763265125347943,0.5490801895274053,0.1654414804218108,0.5304641129553602
3,0.9192581052360091,0.8532119967853631,0.24608214293807087,0.2795793477919894,0.19612323773708684,0.25120432437055873
4,0.9183980354990628,0.8443362972236752,0.23722703748730187,0.3879527582346322,0.1904125460264384,0.35504561268673185
5,0.9444373277439728,0.6697125455396333,0.215535618881341,0.35659594777176173,0.1827662318580013,0.34060716978782213
