source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.964605903920402,0.7658092383439168,0.0679068359755653,0.19879666557648523,True
hpo_round_1,0.8383391182831155,0.6635227190075064,0.15270831675283067,0.1748163992756091,False
hpo_round_2,0.8383391182831155,0.6635227190075064,0.15270831675283042,0.1748163992756091,False
hpo_round_3,0.8383391182831155,0.6635227190075061,0.15270831675283061,0.17481639927560932,False
