fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9764240308504156,0.8145084000000001,0.1347212399735109,0.3404882523670969,0.11143750000000183,0.32374999999999987
2,0.9538243363620166,0.7322592898431055,0.17427887135278364,0.45016247067031195,0.15462500000000054,0.42224999999999935
3,0.9751094166666663,0.6815079812206607,0.13663066090742687,0.41182156330138686,0.12193750000000056,0.34499999999999686
4,0.9463548229963186,0.8713140271493223,0.19234425517805265,0.3527367998947643,0.14581250000000034,0.32974999999999843
5,0.9713169127265932,0.7294564935064953,0.1548604210248701,0.3227371221288298,0.12862500000000154,0.3017499999999984
