compound_id,split,leverage,standardized_residual,h_star,applicability_domain,in_domain
compound_79,train,0.030578473909204804,-1.6374933454563059,0.13725490196078433,in_domain,True
compound_67,train,0.03529249831035577,-0.3794330523078923,0.13725490196078433,in_domain,True
compound_38,train,0.03514357151711658,-1.2010822627118962,0.13725490196078433,in_domain,True
compound_20,train,0.017086588137971787,-0.5987521845133967,0.13725490196078433,in_domain,True
compound_2,train,0.014043621308647995,-1.5774977191828383,0.13725490196078433,in_domain,True
compound_80,train,0.11631352871653056,-0.3783906160755569,0.13725490196078433,in_domain,True
compound_50,train,0.08400775894268578,-0.37916187592186307,0.13725490196078433,in_domain,True
compound_137,train,0.02947998240192142,-2.7845057895452077,0.13725490196078433,in_domain,True
compound_63,train,0.06180032704136756,0.11306922128226889,0.13725490196078433,in_domain,True
compound_7,train,0.056634956514689555,-0.3795045692700698,0.13725490196078433,in_domain,True
compound_76,train,0.036051254643010136,-1.226547775465353,0.13725490196078433,in_domain,True
compound_31,train,0.10587190515491683,-0.3788825462269776,0.13725490196078433,in_domain,True
compound_101,train,0.04264976000095623,-0.3793863857969312,0.13725490196078433,in_domain,True
compound_18,train,0.14687357622615702,-0.23395123468261292,0.13725490196078433,high_leverage,False
compound_121,train,0.04588290763504889,-0.37887043932728387,0.13725490196078433,in_domain,True
compound_128,train,0.11678808371100599,-0.37876592784806207,0.13725490196078433,in_domain,True
compound_10,train,0.03392760185040457,-0.5304950987287291,0.13725490196078433,in_domain,True
compound_72,train,0.029981112841084887,-0.37839214017416195,0.13725490196078433,in_domain,True
compound_14,train,0.046512083993614284,-0.3788811700695444,0.13725490196078433,in_domain,True
compound_51,train,0.08626918080155123,0.36939993096558166,0.13725490196078433,in_domain,True
compound_59,train,0.08744010964005491,-0.37900991777857257,0.13725490196078433,in_domain,True
compound_77,train,0.044570679701131134,-0.14239135503754402,0.13725490196078433,in_domain,True
compound_47,train,0.03277730275975896,-0.05684846894915178,0.13725490196078433,in_domain,True
compound_160,train,0.026211364261267942,-0.3794014549020623,0.13725490196078433,in_domain,True
compound_183,train,0.029304875197796197,-0.2887702708579705,0.13725490196078433,in_domain,True
compound_48,train,0.1083299220343788,0.05275197966312856,0.13725490196078433,in_domain,True
compound_127,train,0.03276487126604528,-0.44856944271649496,0.13725490196078433,in_domain,True
compound_168,train,0.05946647936076717,-0.6503740787483845,0.13725490196078433,in_domain,True
compound_9,train,0.033967811250037235,-0.09458563261198141,0.13725490196078433,in_domain,True
compound_118,train,0.014875904329379847,-0.3792676603212747,0.13725490196078433,in_domain,True
compound_75,train,0.04391508846844601,-0.37942463752831146,0.13725490196078433,in_domain,True
compound_35,train,0.025429045027752638,-1.088730561703169,0.13725490196078433,in_domain,True
compound_133,train,0.3060338744730903,-0.3785830530869733,0.13725490196078433,high_leverage,False
