source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.999998782899449,0.19881307265592238,0.708832103839112,0.8011857102435266,True
hpo_round_1,0.9999991705725639,0.29785795714398744,0.5098809614153921,0.7021412134285765,False
hpo_round_2,0.9999991705725639,0.29785795714398755,0.5098809614153922,0.7021412134285764,False
hpo_round_3,0.9999991705725639,0.29785795714398744,0.5098809614153919,0.7021412134285765,False
