generation,best_fitness,avg_fitness
1,0.4284744185217237,-1.0610880076336802
2,0.4284744185217238,-0.20261857070937414
3,0.5453640070383836,-0.22797730087783966
4,0.5453640070383843,0.11406962729476758
5,0.5453640070383843,0.15142556131928367
6,0.5453640070383845,0.2620567282637603
7,0.5453640070383848,0.16684745601017562
8,0.545364007038385,0.4614653027179715
9,0.545364007038385,0.5108393678222799
10,0.5453640070383848,0.5204784947671122
11,0.5453640070383848,0.5319326424896462
12,0.5453640070383848,0.5167521996655088
13,0.5453640070383848,0.3099265352117148
14,0.5453640070383848,0.5242907847767669
15,0.5453640070383848,0.5453640070383841
16,0.5453640070383848,0.5300597644100905
17,0.5453640070383848,0.2977483321682777
18,0.5453640070383848,0.2910109334840802
19,0.5453640070383854,0.33659902218690513
20,0.5453640070383854,0.3488288272963975
21,0.5453640070383854,0.5256308543474273
22,0.5453640070383854,0.5232379592824901
23,0.545364007038385,0.5345713487440926
24,0.545364007038385,0.5453640070383842
25,0.545364007038385,0.41046724885732233
26,0.5453640070383848,0.23427812309814183
27,0.5453640070383848,0.14936661069823687
28,0.5453640070383848,0.5302787635920759
29,0.5453640070383848,0.5427379679969628
30,0.5453640070383848,0.545364007038384
