source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.6361931277499531,0.3344903367359134,0.3316536815438649,0.3017027910140397,False
hpo_round_1,0.3799588523063423,0.26184000458882356,0.4408105142903149,0.11811884771751874,False
hpo_round_2,0.3799588466928713,0.26184009765223315,0.4408104060096366,0.11811874904063813,True
hpo_round_3,0.3799588466928713,0.26184009765223315,0.4408104060096366,0.11811874904063813,False
