generation,best_fitness,avg_fitness
1,0.2364662162394166,-3.0553050455680246
2,0.2364662162394166,-1.6714798450820805
3,0.2364662162394166,-1.325344304295314
4,0.2364662162394166,-0.7740549173722685
5,0.26625778990870463,-0.8276489535908125
6,0.2846808222865406,-0.1832784038289615
7,0.47364451540348657,-0.26380627845080495
8,0.47364451540348657,0.18279906697453752
9,0.47364451540348657,0.1529526669450167
10,0.47364451540348657,0.164206807571255
11,0.47364451540348657,0.10813181475448523
12,0.47364451540348657,0.1951005820562156
13,0.47364451540348657,0.21231606348332843
14,0.502346492879284,0.2595646253684438
15,0.502346492879284,0.25944275690767216
16,0.502346492879284,0.4643294181565744
17,0.502346492879284,0.41394210472069765
18,0.502346492879284,0.4935216443137071
19,0.502346492879284,0.3209484633028064
20,0.502346492879284,0.3007230781969257
21,0.502346492879284,0.43265758974493623
22,0.502346492879284,0.48843417236635855
23,0.502346492879284,0.502346492879284
24,0.502346492879284,0.386170902921329
25,0.502346492879284,0.20540745100428526
26,0.502346492879284,0.502346492879284
27,0.502346492879284,0.3791878732211198
28,0.502346492879284,0.502346492879284
29,0.502346492879284,0.401031812536151
30,0.502346492879284,0.19240168732372184
