fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.30207239203677283,0.014967876725031415,0.8474480367615044,0.7296299000301639,0.6609810781639254,0.596807699046661
2,0.2702873918202333,0.31637550661773073,0.8293745651443853,0.7947987489197389,0.6432197336298628,0.6368199580594797
3,0.2947932647046515,0.2306174884030291,0.7975170636632203,0.9147675966345971,0.6225124020960573,0.7113544602788062
4,0.286722557751929,0.2476762997238937,0.7929218529899468,0.9336876437017035,0.6165315392992989,0.7548097858992987
5,0.25151350501595804,0.3858152023205267,0.8395083755701174,0.7529002347767528,0.6683882133397742,0.5385391068040786
