source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9658197410239122,0.7384270855903401,0.20346470312184786,0.22739265543357212,True
hpo_round_1,0.581053483180389,0.4311939018676916,0.16544240845094052,0.1498595813126974,False
hpo_round_2,0.5744027819364126,0.42366478446490596,0.17291896898729625,0.15073799747150662,False
hpo_round_3,0.5744027819364124,0.42366478446490613,0.1729189689872964,0.15073799747150624,False
