fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9456558554901562,0.9823216000000004,0.2045397271925434,0.10511422358558235,0.16450000000000048,0.08249999999999769
2,0.9871726349545697,0.8073777043765461,0.09185586535436918,0.38182587654584343,0.04375000000000376,0.3645000000000028
3,0.9585950694444444,0.7000036254564446,0.17622059447370694,0.39968496274496396,0.10585416666666994,0.3029166666666625
4,0.9640253601434909,0.8288351361057255,0.15751144138336956,0.4068108009600737,0.08445833333333538,0.3550833333333314
5,0.9736497850868997,0.37359736201298377,0.14842927608797393,0.4910855481736365,0.06562500000000107,0.4793125000000007
