compound_id,split,leverage,standardized_residual,h_star,applicability_domain,in_domain
compound_2,train,0.06955354029806331,-0.7387216524111953,0.5217391304347826,in_domain,True
compound_28,train,0.06955354029806331,1.933089919346892,0.5217391304347826,in_domain,True
compound_9,train,0.07817071476109408,0.16364845877016618,0.5217391304347826,in_domain,True
compound_18,train,0.06955354029806331,1.2651370264073722,0.5217391304347826,in_domain,True
compound_17,train,0.1158508019682488,-0.016698822323490386,0.5217391304347826,in_domain,True
compound_27,train,0.06955354029806331,0.263207686998087,0.5217391304347826,in_domain,True
compound_15,train,0.33520522472437153,0.2438028059229028,0.5217391304347826,in_domain,True
compound_3,train,0.46835451499402464,0.05235098189272663,0.5217391304347826,in_domain,True
compound_5,train,0.06955354029806331,0.263207686998087,0.5217391304347826,in_domain,True
compound_4,train,0.29414293424878224,-0.3473355043285694,0.5217391304347826,in_domain,True
compound_11,train,0.06955354029806331,0.5971841334678496,0.5217391304347826,in_domain,True
compound_12,train,0.4999999999999998,0.27831977120299733,0.5217391304347826,in_domain,True
compound_13,train,0.06955354029806331,-0.07076875947167265,0.5217391304347826,in_domain,True
compound_14,train,0.5317855897096282,-0.1346758281303275,0.5217391304347826,high_leverage,False
compound_16,train,0.20274065542096456,0.09685316947622734,0.5217391304347826,in_domain,True
compound_25,train,0.06955354029806331,1.599113472877132,0.5217391304347826,in_domain,True
compound_10,train,0.06955354029806331,-1.072698098880955,0.5217391304347826,in_domain,True
compound_24,train,0.06955354029806331,-1.7406509918204776,0.5217391304347826,in_domain,True
compound_23,train,0.06955354029806331,-1.406674545350718,0.5217391304347826,in_domain,True
compound_26,train,0.4999999999999998,-0.0556566752667623,0.5217391304347826,in_domain,True
compound_20,train,0.06955354029806331,0.263207686998087,0.5217391304347826,in_domain,True
compound_21,train,0.06955354029806331,-0.07076875947167265,0.5217391304347826,in_domain,True
compound_22,train,0.06955354029806331,-0.4047452059414323,0.5217391304347826,in_domain,True
compound_8,test,0.06955354029806331,3.268995705225937,0.5217391304347826,response_outlier,False
compound_19,test,0.06955354029806331,0.9311605799376096,0.5217391304347826,in_domain,True
compound_0,test,0.06955354029806331,0.5971841334678496,0.5217391304347826,in_domain,True
compound_1,test,0.4999999999999998,0.9462726641425199,0.5217391304347826,in_domain,True
compound_6,test,0.06955354029806331,-0.4047452059414323,0.5217391304347826,in_domain,True
compound_7,test,0.4999999999999998,0.61229621767276,0.5217391304347826,in_domain,True
