fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.6838924786434003,-0.09514298787775588,0.5703288010538091,0.7693303036596391,0.440283606557377,0.6220580645161291
2,0.6235236405514909,0.4163101582400275,0.5957220049764107,0.7344114430902717,0.4445262295081967,0.6296645161290322
3,0.6264088738395588,0.5226385290720652,0.5804703406664656,0.7205486332671972,0.4573180327868853,0.5439741935483873
4,0.5386607491495283,0.3638128579246621,0.6376925532890636,0.8586015800901682,0.47276097560975605,0.6881266666666668
5,0.6374446106156059,0.43171709394241653,0.5842789385634061,0.7242194722596182,0.46449918699186993,0.5492066666666666
